Product,Inventory,Purchases,Invoices,Pending Invoices,Loaded,Picked,Delivered,Unsellable,In Production,On-Floor,Pre-Sales,Allocated,Available
2111 Dos Equis Lager 2/12/12 oz Btl,338,0,0,13,2,0,0, (13),0,336,0,0,336
2110 Dos Equis Lager 4/6/12 oz Btl,649,0,0,10,3,0,0,3,0,633,15,0,618
2114 Dos Equis Lager 1/24/12 oz Loose Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
2102 Dos Equis Lager 15.5 Gal Keg,28,0,0,0,0,0,0,1,0,27,1,0,26
1816 Heineken 2/12/12 oz Can,"4,835",0,0,70,31,0,0,25,0,"4,709",146,0,"4,563"
1814 Heineken 4/6/12 oz Can,578,0,0,0,15,0,0,8,0,555,32,0,523
1812 Heineken 2/12/12 oz Btl,"5,808",0,0,130,90,0,0, (61),0,"5,649",216,0,"5,433"
1813 Heineken 1/18/12 oz Btl,383,0,0,26,0,0,0,3,0,354,0,0,354
1806 Heineken 4/6/12 oz Btl,"6,758",0,0,143,33,0,0,43,0,"6,539",282,0,"6,257"
1808 Heineken 1/24/12 oz Loose Btl,"10,297",0,0,122,12,0,72, (364),0,"10,455",707,0,"9,748"
1822 Heineken 1/24/12 oz Loose Can,"1,866",0,0,42,13,0,0, (33),0,"1,844",165,0,"1,679"
1817 Heineken 6/4/16 oz Can,"1,273",0,0,225,3,0,0,19,0,"1,026",58,0,968
1818 Heineken 1/12/22 oz Btl,"1,552",0,0,27,0,0,3,18,0,"1,504",72,0,"1,432"
1820 Heineken 1/12/24 oz Can,"1,138",0,0,46,0,0,2,28,0,"1,062",140,0,922
1824 Heineken 2/5 L Keg Can,205,0,0,10,0,0,0,0,0,195,5,0,190
1804 Heineken 4/6/7 oz Btl,"1,387",0,0,46,16,0,0, (37),0,"1,362",59,0,"1,303"
1828 Heineken 1/24/7 oz Loose Btl,"2,882",0,0,96,12,0,0, (51),0,"2,825",67,0,"2,758"
1805 Heineken 2/12/8.5 oz Can,253,0,0,2,2,0,0,7,0,242,5,0,237
1801 Heineken 13.2 Gal Keg,51,0,0,0,0,0,0,6,0,45,1,0,44
1872 Heineken 0.0 2/12/11.2 oz Can,"1,518",0,0,23,0,0,0,12,0,"1,483",11,0,"1,472"
1871 Heineken 0.0 4/6/11.2 oz Can,376,0,0,4,6,0,0,10,0,356,10,0,346
1870 Heineken 0.0 4/6/11.2 oz Btl,"1,109",0,0,29,19,0,3,13,0,"1,045",63,0,982
1916 Heineken Light 2/12/12 oz Can,548,0,0,8,2,0,0,9,0,529,28,0,501
1910 Heineken Light 2/12/12 oz Btl,242,0,0,19,5,0,0,13,0,205,18,0,187
1913 Heineken Light 1/18/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
1906 Heineken Light 4/6/12 oz Btl,524,0,0,8,5,0,0, (16),0,527,47,0,480
1908 Heineken Light 1/24/12 oz Loose Btl,789,0,0,27,0,0,0,33,0,729,89,0,640
1918 Heineken Light 1/12/22 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
1922 Heineken Light 1/24/12 oz Loose Can,177,0,0,3,0,0,0, (12),0,186,0,0,186
7201 Murphy's Irish Stout 30 L Keg (7.9 Gal),0,0,0,0,0,0,0,0,0,0,0,0,0
7210 Murphy's Irish Stout 6/4/14.9 oz Can,116,0,0,0,0,0,0,6,0,110,2,0,108
2212 Newcastle Brown Ale 2/12/11.2 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
2210 Newcastle Brown Ale 4/6/11.2 oz Btl,155,0,0,2,0,0,0, (9),0,162,2,0,160
2340 Prestige 4/6/12 oz Btl,259,0,0,10,0,0,0,6,0,243,0,0,243
2351 Red Stripe 2/12/11.2 oz Btl,247,0,0,5,0,0,0,4,0,238,7,0,231
2350 Red Stripe 4/6/11.2 oz Btl,476,0,0,18,0,0,0,14,0,444,27,0,417
2352 Red Stripe 1/12/24 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
2353 Red Stripe 13.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
2276 Strongbow Variety 1/36/8.5 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2265 Strongbow Gold 4/6/11.2 oz Btl,130,0,0,7,0,0,0,3,0,120,4,0,116
2264 Strongbow Orig Dry 13.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
2132 Tecate 2/12/12 oz Can,170,0,0,2,0,0,0,2,0,166,5,0,161
2138 Tecate 1/30/12 oz Can,378,0,0,12,0,0,0,3,0,363,0,0,363
2133 Tecate 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2141 Tecate 1/24/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2130 Tecate 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
2131 Tecate 1/12/24 oz Can,841,0,0,38,35,0,0,4,0,764,26,0,738
2140 Tecate Michelada 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2136 Tecate Light 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
1821 Heineken Aluminum 1/24/11.2 oz Btl,76,0,0,0,0,0,0,5,0,71,0,0,71
1831 Heineken Silver 4/6/12 oz Btl,121,0,0,5,0,0,0,1,0,115,4,0,111
1833 Heineken Silver 2/12/12 oz Btl,175,0,0,0,7,0,0, (4),0,172,6,0,166
1834 Heineken Silver 2/12/12 oz Can,129,0,0,0,0,0,0,0,0,129,3,0,126
1835 Heineken Silver 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
1836 Heineken Silver 1/24/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
1873 Heineken 0.0 2/12/11.2 oz Btl,439,0,0,8,0,0,0,7,0,424,1,0,423
1874 Heineken 0.0 1/24/11.2 oz Loose Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
1881 Heineken 0.0 Ultimate 4/6/11.2 oz Btl,75,0,0,2,0,0,0,3,0,70,4,0,66
1882 Heineken 0.0 Ultimate 2/12/11.2 oz Can,101,0,0,0,0,0,0, (2),0,103,0,0,103
2118 Dos Equis Lime & Salt 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2119 Dos Equis Lager Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2122 Dos Equis Lime & Salt 1/12/24 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2123 Dos Equis Ranch Water Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2124 Dos Equis Classic Lime Margarita 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2155 Dos Equis Lager 1/5/1 L Can,0,0,0,0,0,0,0,0,0,0,0,0,0
2156 Dos Equis Lager Keg 20 L Keg (5.28 Gal),0,0,0,0,0,0,0,0,0,0,0,0,0
2157 Dos Equis Lager 4/6/7 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200721 Dos Equis Mango Margarita 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200722 Red Stripe Mojito 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200723 Red Stripe Rum Punch 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,"49,979",0,0,"1,269",315,0,80, (276),0,"48,591","2,344",0,"46,247"
Hofbrauhaus USA,,,,,,,,,,,,,
3331 Hofbrau Orig 2/5 L Keg Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3314 Hofbrau Dunkel 4/6/11.2 oz Btl,453,0,0,0,0,0,0,1,0,452,9,0,443
3302 Hofbrau Dunkel 13.2 Gal Keg,21,0,0,0,0,0,0,0,0,21,0,0,21
3334 Hofbrau Hefeweizen Dunkel 13.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
3303 Hofbrau Hefe Weizen 13.2 Gal Keg,10,0,0,0,0,0,0,1,0,9,0,12, (3)
3316 Hofbrau Hefe Weizen 4/6/11.2 oz Btl,358,0,0,2,0,0,0,11,0,345,13,0,332
3318 Hofbrau Hefe Weizen 1/20/16.9 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3305 Hofbrau Maibock 13.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
3322 Hofbrau Maibock 4/6/11.2 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3308 Hofbrau Amber Marzen 13.2 Gal Keg,60,0,0,0,0,0,0,0,0,60,0,30,30
3304 Hofbrau Oktoberfest 13.2 Gal Keg,291,0,0,0,0,0,0,0,0,291,0,0,291
3330 Hofbrau Oktoberfest 2/5 L Keg Can,330,0,0,5,0,0,0,5,0,320,8,240,72
3320 Hofbrau Oktoberfest 4/6/11.2 oz Btl,"1,266",0,0,14,6,0,0,2,0,"1,244",34,23,"1,187"
3321 Hofbrau Oktoberfest 1/24/11.2 oz Loose Btl,810,0,0,108,0,0,0,3,0,699,0,702, (3)
3301 Hofbrau Original 13.2 Gal Keg,164,0,0,0,0,0,0,0,0,164,6,26,132
3310 Hofbrau Original 4/6/11.2 oz Btl,"1,015",0,0,5,2,0,0,2,0,"1,006",20,0,986
3312 Hofbrau Original 1/20/16.9 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3333 Hofbrau Session Lager 6/4/16.9 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3332 Hofbrau Delicator 2/5 L Keg Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3323 Hofbrau Delicator 4/6/11.2 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3311 Hofbrau Original 1/24/11.2 oz Loose Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
3324 Hofbrau Helles Lager 6/4/16.9 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
3335 Hofbrau Delicator 13.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
3336 Hofbrau Oktoberfest 6/4/16.9 oz Can,109,0,0,0,2,0,0,1,0,106,0,0,106
Total,"4,887",0,0,134,10,0,0,26,0,"4,717",90,"1,033","3,594"
HOP WTR,,,,,,,,,,,,,
9021 HOP WTR Classic 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9022 HOP WTR Mango 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9023 HOP WTR Lime 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9024 HOP WTR Blood Orange 4/6/12 oz Can,90,0,0,1,0,0,0,0,0,89,0,0,89
9025 HOP WTR Variety 2/12/12 oz Can,265,0,0,5,0,0,0,6,0,254,0,0,254
9026 Hop WTR Ruby Red Grapefruit 4/6/11.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9027 HOP WTR Peach 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9044 Hop WTR Double Hopped 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9045 Hop WTR Iced Tea Lemonade 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
9046 Hop WTR Iced Tea Variety 2/12/12 oz Can,90,0,0,0,0,0,0,0,0,90,0,0,90
Total,445,0,0,6,0,0,0,6,0,433,0,0,433
Hornell Brewing Company,,,,,,,,,,,,,
200583 Arizona Hard Vodka Tea Variety 3/8/12 oz Can,"1,501",0,0,0,0,0,0, (3),0,"1,504",0,0,"1,504"
200584 Arizona Hard Vodka Green Tea Loose 1/24/12 oz Can,105,0,0,0,0,0,0,2,0,103,0,0,103
Total,"1,606",0,0,0,0,0,0, (1),0,"1,607",0,0,"1,607"
Industrial Arts Brewing Co,,,,,,,,,,,,,
13301 Industrial Arts Wrench Hazy IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13302 Industrial Arts Wrench Hazy IPA 1/15/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13303 Industrial Arts Wrench Hazy IPA 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13304 Industrial Arts Wrench Hazy IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13305 Industrial Arts Wrench IPA 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13306 Industrial Arts Tool Box Variety Pack 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13307 Industrial Arts Torque Wrench Hazy Double IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13308 Industrial Arts Torque Wrench Hazy Double IPA 1/15/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13309 Industrial Arts Torque Wrench Hazy Double IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13310 Industrial Arts Torque Wrench Hazy Double IPA 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13311 Industrial Arts Impact Wrench 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13312 Industrial Arts Impact Wrench 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13313 Industrial Arts Impact Wrench 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13314 Industrial Arts Pocket Wrench Hazy Pale Ale 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13315 Industrial Arts Pocket Wrench Hazy Pale Ale 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13316 Industrial Arts Pocket Wrench Hazy Pale Ale 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13317 Industrial Arts Metric Pils 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13318 Industrial Arts Metric Pils 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13319 Industrial Arts Metric Pils 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13320 Industrial Arts Power Tools West Coast IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13321 Industrial Arts Power Tools West Coast IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13322 Industrial Arts Power Tools West Coast IPA 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13323 Industrial Arts Hex Bolt IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13324 Industrial Arts Hex Bolt IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13325 Industrial Arts Hex Bolt IPA 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13326 Industrial Arts Screwdriver Juicy Orange Beer 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13327 Industrial Arts Screwdriver Juicy Orange Beer 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13328 Industrial Arts Screwdriver Juicy Orange Beer 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13329 Industrial Arts Safety Glasses Variety Non-Alcoholic 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13330 Industrial Arts Safety Glasses IPA Non-Alcoholic 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13331 Industrial Arts Safety Glasses Pils Non-Alcoholic 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13332 Industrial Arts Safety Glasses White Non-Alcoholic 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13333 Industrial Arts Safety Glasses Hazy Non-Alcoholic 4/6/12oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13334 Industrial Arts Forever Fest 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13335 Industrial Arts Forever Fest 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13336 Industrial Arts Forever Fest 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13337 Industrial Arts ANY Beer 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13338 Industrial Arts ANY Beer 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13339 Industrial Arts ANY Beer 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13340 Industrial Arts ANY Beer 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13341 Industrial Arts Week 521 Space Wrench 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
13342 Industrial Arts Week 521 Space Wrench 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
13343 Industrial Arts Week 521 Space Wrench 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,0,0,0,0,0,0,0,0,0,0,0
Ithaca,,,,,,,,,,,,,
11913 Ithaca Happy Pappy 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11900 Ithaca 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11904 Ithaca Aunt Lupey 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4980 Ithaca Apricot Wheat 4/6/12 oz Btl,28,0,0,0,0,0,0,0,0,28,0,0,28
4996 Ithaca Box Of Flowers 3/8/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4992 Ithaca Box Of Hops 3/8/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11915 Ithaca Box of Sours 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11908 Ithaca Every Day Haze 3/8/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11907 Ithaca Flower Power 3/8/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11902 Ithaca Flower Power Galaxy 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11916 Ithaca Flower Power IPA 6/4/16 oz Can,11,0,0,0,0,0,0,1,0,10,0,0,10
4981 Ithaca Flower Power IPA 4/6/12 oz Btl,46,0,0,0,0,0,0,0,0,46,2,0,44
11905 Ithaca Fuggly Sweater Dark Winter Lager 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4987 Ithaca Mo' Kolsch 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4989 Ithaca Petal Pusher 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4999 Ithaca Pretty Witty 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4995 Ithaca Pulp Addiction 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11912 Ithaca Country Pumpkin 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4986 Ithaca Super Stout 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4998 Ithaca Uncle Buzzy 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11914 Ithaca Creeker 4/6/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11901 Ithaca 4th Quarter Porter 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4982 Ithaca Apricot Wheat Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4985 Ithaca Apricot Wheat 5.2 Gal Keg,10,0,0,0,2,0,0,0,0,8,0,0,8
4994 Ithaca Blueberry Soiree 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11910 Ithaca Every Day Haze Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11909 Ithaca Every Day Haze 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11903 Ithaca Flower Power Galaxy 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4983 Ithaca Flower Power IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4984 Ithaca Flower Power IPA 5.2 Gal Keg,10,0,0,0,0,0,0,0,0,10,0,0,10
11906 Ithaca Fuggly Sweater 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4988 Ithaca Mo' Kolsch 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5000 Ithaca Pretty Witty 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11911 Ithaca Country Pumpkin 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11917 Ithaca Cousin Eddie 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11918 Ithaca Midnight Sun 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11919 Ithaca Midnight Sun 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11920 Ithaca Hop Lab #1 Idaho 7 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11921 Ithaca Hop Lab #2 Cryohop 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11922 Ithaca Orange Cream Wit 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11923 Ithaca Every Day Haze 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11924 Ithaca Nut Brown Ale 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11925 Ithaca Nut Brown Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11926 Ithaca Chai Pumpkin 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11927 Ithaca Chai Pumpkin 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11928 Ithaca Hop Lab #4 Enzyme 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11929 Ithaca Hop Lab #3 DDH IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11930 Ithaca Java Flower Power IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11931 Ithaca Vanilla Porter 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11932 Ithaca Vanilla Porter 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11933 Ithaca Saison 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11934 Ithaca Petal Power 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11935 Ithaca Double Flower Power 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11936 Ithaca Blue Raz Sour Ale 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11937 Ithaca Blue Raz Sour Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11938 Ithaca Blue Raz Sour Ale 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11939 Ithaca Red Velvet Porter 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11940 Ithaca Red Velvet Porter 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11941 Ithaca Passionfruit IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11942 Ithaca Citrus (Tropical) IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11943 Ithaca Citrus (Tropical) IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11944 Ithaca Lakeside Lager with Lime 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,105,0,0,0,2,0,0,1,0,102,2,0,100
Jerzey Jungle LLC,,,,,,,,,,,,,
200761 Jerzey Jungle Juice 1/12/750 mL Btl,35,0,0,0,0,0,0, (2),0,37,0,0,37
200762 Jerzey Jungle Juice 6/1.75 L Btl,107,0,0,0,0,0,0, (1),0,108,0,0,108
Total,142,0,0,0,0,0,0, (3),0,145,0,0,145
Karlovacko,,,,,,,,,,,,,
10490 Karlovacko 1/20/16.9 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiki,,,,,,,,,,,,,
200700 Kiki Vodka 1/12/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200701 Kiki Vodka 12/1 L Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,0,0,0,0,0,0,0,0,0,0,0
Lagunitas Brewing Co,,,,,,,,,,,,,
9071 Lagunitas IPNA Non-Alcoholic 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
9072 Lagunitas Hoppy Variety Non-Alcoholic 2/12/12 oz Can,67,0,0,0,0,0,0,5,0,62,0,0,62
9073 Lagunitas Hoppy Refresher Non-Alcoholic 4/6/12 oz Can,82,0,0,0,0,0,0, (6),0,88,0,0,88
9074 Lagunitas Hoppy Refresher Non-Alcoholic 6/4/12 oz Btl,66,0,0,0,0,0,0,0,0,66,0,0,66
9075 Lagunitas IPNA Non-Alcoholic 4/6/12 oz Can,120,0,0,0,0,0,0,0,0,120,0,0,120
9076 Lagunitas Hazy IPNA Non-Alcoholic 4/6/12 oz Can,91,0,0,0,0,0,0, (1),0,92,0,0,92
12901 Lagunitas Daytime IPA 4/6/12 oz Can,66,0,0,3,0,0,0,3,0,60,3,0,57
12902 Lagunitas Daytime IPA 2/12/12 oz Can,225,0,0,3,0,0,0,3,0,219,6,0,213
12903 Lagunitas Hazy Wonder IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12904 Lagunitas Hazy Wonder IPA 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12905 Lagunitas Hazy Wonder IPA 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12906 Lagunitas IPA 4/6/12 oz Btl,488,0,0,21,0,0,1,3,0,463,13,0,450
12907 Lagunitas IPA 2/12/12 oz Btl,181,0,0,0,0,0,0, (6),0,187,8,0,179
12908 Lagunitas IPA 4/6/12 oz Can,72,0,0,1,0,0,0,20,0,51,5,0,46
12909 Lagunitas IPA 2/12/12 oz Can,276,0,0,9,0,0,0,1,0,266,6,0,260
12910 Lagunitas IPA 1/12/19.2 oz Can,14,0,0,4,0,0,0,3,0,7,3,0,4
12911 Lagunitas IPA 15.5 Gal Keg,53,0,0,0,0,0,0,0,0,53,0,0,53
12912 Lagunitas IPA 7.75 Gal Keg,34,0,0,0,0,0,0,0,0,34,0,0,34
12913 Lagunitas Island Beats Tropical IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
12914 Lagunitas Island Beats Tropical IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12915 Lagunitas Island Beats Tropical IPA 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12916 Lagunitas Little Sumpin IPA 4/6/12 oz Can,347,0,0,3,0,0,0,10,0,334,16,0,318
12917 Lagunitas Little Sumpin IPA 2/12/12 oz Can,115,0,0,10,0,0,0,7,0,98,3,0,95
12918 Lagunitas Little Sumpin IPA 2/12/12 oz Btl,85,0,0,0,0,0,0, (21),0,106,0,0,106
12919 Lagunitas Little Sumpin IPA 1/12/19.2 oz Can,67,0,0,1,0,0,0,16,0,50,1,0,49
12920 Lagunitas Little Sumpin IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12921 Lagunitas Little Sumpin IPA 7.75 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
12922 Lagunitas Maximus IPA 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
