Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
27008,Bermuda Liquors (P),White Claw,4/2/2026,,4.00,4.00,0.0%,,$145.00,$145.00,0.0%,,$39.97,$39.97,0.0%
27008,Bermuda Liquors (P),Heineken USA,3/11/2025,14.00,,-14.00,-100.0%,$406.50,,($406.50),-100.0%,$101.56,,($101.56),-100.0%
27008,Bermuda Liquors (P),Coors,5/2/2025,32.00,,-32.00,-100.0%,$534.40,,($534.40),-100.0%,$160.16,,($160.16),-100.0%
27008,Bermuda Liquors (P),Heineken USA,5/24/2025,15.33,,-15.33,-100.0%,$437.50,,($437.50),-100.0%,$108.78,,($108.78),-100.0%
27008,Bermuda Liquors (P),Cusquena,5/5/2026,,3.00,3.00,0.0%,,$80.40,$80.40,0.0%,,$22.18,$22.18,0.0%
27008,Bermuda Liquors (P),Lite,2/17/2026,,5.00,5.00,0.0%,,$83.50,$83.50,0.0%,,$20.65,$20.65,0.0%
27008,Bermuda Liquors (P),Corona Sunbrew,4/28/2025,4.00,,-4.00,-100.0%,$124.00,,($124.00),-100.0%,$30.98,,($30.98),-100.0%
27008,Bermuda Liquors (P),Mike's Harder,2/11/2026,,3.92,3.92,0.0%,,$116.00,$116.00,0.0%,,$33.69,$33.69,0.0%
27008,Bermuda Liquors (P),Modelo Chelada,2/11/2026,,9.00,9.00,0.0%,,$273.90,$273.90,0.0%,,$61.08,$61.08,0.0%
27008,Bermuda Liquors (P),Modelo Especial,2/11/2026,,23.17,23.17,0.0%,,$669.40,$669.40,0.0%,,$172.93,$172.93,0.0%
27008,Bermuda Liquors (P),Corona Extra,6/4/2026,,46.67,46.67,0.0%,,"$1,718.00","$1,718.00",0.0%,,$484.20,$484.20,0.0%
27008,Bermuda Liquors (P),Modelo Especial,6/18/2026,,31.67,31.67,0.0%,,$966.50,$966.50,0.0%,,$274.04,$274.04,0.0%
27008,Bermuda Liquors (P),Pride & Clarke,1/30/2025,10.97,,-10.97,-100.0%,$687.80,,($687.80),-100.0%,$70.68,,($70.68),-100.0%
27008,Bermuda Liquors (P),Corona Extra,4/2/2026,,70.75,70.75,0.0%,,"$2,415.75","$2,415.75",0.0%,,$678.42,$678.42,0.0%
27008,Bermuda Liquors (P),Victoria,6/23/2025,47.33,,-47.33,-100.0%,"$1,417.20",,"($1,417.20)",-100.0%,$391.55,,($391.55),-100.0%
27008,Bermuda Liquors (P),Corona Extra,1/20/2026,,25.00,25.00,0.0%,,$752.50,$752.50,0.0%,,$156.25,$156.25,0.0%
27008,Bermuda Liquors (P),Keystone,5/19/2026,,5.00,5.00,0.0%,,$58.50,$58.50,0.0%,,$11.89,$11.89,0.0%
27008,Bermuda Liquors (P),Lite,1/13/2026,,5.00,5.00,0.0%,,$83.50,$83.50,0.0%,,$20.65,$20.65,0.0%
27008,Bermuda Liquors (P),Lite,5/26/2026,,5.00,5.00,0.0%,,$87.50,$87.50,0.0%,,$20.20,$20.20,0.0%
27008,Bermuda Liquors (P),Pacifico,4/21/2025,13.00,,-13.00,-100.0%,$394.00,,($394.00),-100.0%,$108.86,,($108.86),-100.0%
27008,Bermuda Liquors (P),Heineken USA,5/21/2025,10.00,,-10.00,-100.0%,$340.00,,($340.00),-100.0%,$102.00,,($102.00),-100.0%
27008,Bermuda Liquors (P),Modelo Especial,6/23/2025,149.17,,-149.17,-100.0%,"$4,309.50",,"($4,309.50)",-100.0%,"$1,143.83",,"($1,143.83)",-100.0%
27008,Bermuda Liquors (P),Lite,4/22/2025,-1.75,,1.75,-100.0%,($48.00),,$48.00,-100.0%,($14.37),,$14.37,-100.0%
27008,Bermuda Liquors (P),Lite,4/28/2025,5.00,,-5.00,-100.0%,$83.50,,($83.50),-100.0%,$20.65,,($20.65),-100.0%
27008,Bermuda Liquors (P),Milwaukee's Best Ice,4/28/2026,,5.00,5.00,0.0%,,$58.50,$58.50,0.0%,,$11.25,$11.25,0.0%
27008,Bermuda Liquors (P),Heineken USA,3/17/2026,,5.83,5.83,0.0%,,$215.00,$215.00,0.0%,,$56.73,$56.73,0.0%
27008,Bermuda Liquors (P),White Claw,3/31/2026,,4.00,4.00,0.0%,,$145.00,$145.00,0.0%,,$43.47,$43.47,0.0%
27008,Bermuda Liquors (P),Modelo Chelada,5/8/2025,5.00,,-5.00,-100.0%,$156.50,,($156.50),-100.0%,$43.11,,($43.11),-100.0%
27008,Bermuda Liquors (P),Modelo Especial,5/14/2026,,20.25,20.25,0.0%,,$662.40,$662.40,0.0%,,$187.39,$187.39,0.0%
27008,Bermuda Liquors (P),Twisted Tea,3/3/2026,,14.00,14.00,0.0%,,$406.00,$406.00,0.0%,,$106.40,$106.40,0.0%
27008,Bermuda Liquors (P),Victoria,1/13/2026,,7.67,7.67,0.0%,,$216.30,$216.30,0.0%,,$60.41,$60.41,0.0%
27008,Bermuda Liquors (P),Modelo Chelada,5/13/2025,9.00,,-9.00,-100.0%,$271.30,,($271.30),-100.0%,$55.58,,($55.58),-100.0%
27008,Bermuda Liquors (P),Coors,1/27/2026,,25.00,25.00,0.0%,,$417.50,$417.50,0.0%,,$125.13,$125.13,0.0%
27008,Bermuda Liquors (P),Genesee,3/31/2026,,10.00,10.00,0.0%,,$108.50,$108.50,0.0%,,$27.60,$27.60,0.0%
27008,Bermuda Liquors (P),Coors Light,5/6/2025,177.67,,-177.67,-100.0%,"$3,029.50",,"($3,029.50)",-100.0%,$883.49,,($883.49),-100.0%
27008,Bermuda Liquors (P),Coors Light,4/22/2025,-1.00,,1.00,-100.0%,($27.00),,$27.00,-100.0%,($8.77),,$8.77,-100.0%
27008,Bermuda Liquors (P),Dogfish Head Beer,3/25/2025,2.40,,-2.40,-100.0%,$87.30,,($87.30),-100.0%,$23.65,,($23.65),-100.0%
27008,Bermuda Liquors (P),Modelo Chelada,4/21/2025,18.00,,-18.00,-100.0%,$558.20,,($558.20),-100.0%,$144.17,,($144.17),-100.0%
27008,Bermuda Liquors (P),Modelo Especial,1/6/2026,,71.67,71.67,0.0%,,"$2,147.25","$2,147.25",0.0%,,$597.31,$597.31,0.0%
27008,Bermuda Liquors (P),Corona Extra,4/21/2026,,152.00,152.00,0.0%,,"$4,762.00","$4,762.00",0.0%,,"$1,115.24","$1,115.24",0.0%
27008,Bermuda Liquors (P),Twisted Tea,2/18/2025,3.00,,-3.00,-100.0%,$85.50,,($85.50),-100.0%,$22.65,,($22.65),-100.0%
27008,Bermuda Liquors (P),Milwaukee's Best Ice,3/4/2025,5.00,,-5.00,-100.0%,$58.50,,($58.50),-100.0%,$11.25,,($11.25),-100.0%
27008,Bermuda Liquors (P),Sapporo,2/3/2025,9.17,,-9.17,-100.0%,$285.00,,($285.00),-100.0%,$76.53,,($76.53),-100.0%
27008,Bermuda Liquors (P),Heineken USA,6/23/2025,5.83,,-5.83,-100.0%,$215.00,,($215.00),-100.0%,$62.73,,($62.73),-100.0%
27037,Shanik Liqs.(P),Pride & Clarke,3/11/2025,6.00,,-6.00,-100.0%,$391.50,,($391.50),-100.0%,$30.47,,($30.47),-100.0%
27037,Shanik Liqs.(P),Heineken USA,4/15/2025,1.75,,-1.75,-100.0%,$67.50,,($67.50),-100.0%,$18.52,,($18.52),-100.0%
27037,Shanik Liqs.(P),Heineken USA,1/20/2026,,19.92,19.92,0.0%,,$576.20,$576.20,0.0%,,$156.99,$156.99,0.0%
27037,Shanik Liqs.(P),Pacifico,2/18/2025,2.00,,-2.00,-100.0%,$59.00,,($59.00),-100.0%,$16.20,,($16.20),-100.0%
27037,Shanik Liqs.(P),Victoria,2/25/2025,16.67,,-16.67,-100.0%,$496.75,,($496.75),-100.0%,$140.64,,($140.64),-100.0%
27037,Shanik Liqs.(P),Modelo Negra,3/31/2026,,10.00,10.00,0.0%,,$313.75,$313.75,0.0%,,$89.08,$89.08,0.0%
27037,Shanik Liqs.(P),Victoria,3/24/2026,,12.67,12.67,0.0%,,$372.35,$372.35,0.0%,,$105.80,$105.80,0.0%
27037,Shanik Liqs.(P),Tecate,2/11/2025,9.00,,-9.00,-100.0%,$152.10,,($152.10),-100.0%,$40.95,,($40.95),-100.0%
27037,Shanik Liqs.(P),Corona Extra,4/1/2025,12.00,,-12.00,-100.0%,$350.10,,($350.10),-100.0%,$98.04,,($98.04),-100.0%
27037,Shanik Liqs.(P),Modelo Chelada,2/11/2025,4.00,,-4.00,-100.0%,$125.20,,($125.20),-100.0%,$34.48,,($34.48),-100.0%
27037,Shanik Liqs.(P),Tecate,6/27/2025,10.00,,-10.00,-100.0%,$169.00,,($169.00),-100.0%,$45.50,,($45.50),-100.0%
27037,Shanik Liqs.(P),Coors Light,1/28/2025,77.67,,-77.67,-100.0%,"$1,339.00",,"($1,339.00)",-100.0%,$351.42,,($351.42),-100.0%
27037,Shanik Liqs.(P),Heineken USA,5/6/2025,22.00,,-22.00,-100.0%,$645.70,,($645.70),-100.0%,$176.58,,($176.58),-100.0%
27037,Shanik Liqs.(P),Twisted Tea,5/12/2026,,4.00,4.00,0.0%,,$116.00,$116.00,0.0%,,$30.40,$30.40,0.0%
27037,Shanik Liqs.(P),Corona Premier,4/22/2025,3.00,,-3.00,-100.0%,$94.50,,($94.50),-100.0%,$26.61,,($26.61),-100.0%
27037,Shanik Liqs.(P),Cayman Jack,2/18/2025,10.41,,-10.41,-100.0%,$341.25,,($341.25),-100.0%,$95.20,,($95.20),-100.0%
27037,Shanik Liqs.(P),White Claw,2/3/2026,,5.60,5.60,0.0%,,$203.00,$203.00,0.0%,,$55.96,$55.96,0.0%
27037,Shanik Liqs.(P),Coors Light,2/3/2026,,40.00,40.00,0.0%,,$668.00,$668.00,0.0%,,$200.20,$200.20,0.0%
27037,Shanik Liqs.(P),Corona Familiar,1/13/2026,,18.67,18.67,0.0%,,$561.75,$561.75,0.0%,,$159.35,$159.35,0.0%
27037,Shanik Liqs.(P),Miller Genuine Draft,5/28/2025,10.00,,-10.00,-100.0%,$167.00,,($167.00),-100.0%,$41.30,,($41.30),-100.0%
27037,Shanik Liqs.(P),Modelo Negra,2/25/2026,,1.00,1.00,0.0%,,$31.30,$31.30,0.0%,,$8.62,$8.62,0.0%
27037,Shanik Liqs.(P),Modelo Especial,3/24/2026,,51.00,51.00,0.0%,,"$1,541.50","$1,541.50",0.0%,,$440.06,$440.06,0.0%
27037,Shanik Liqs.(P),Coors Light,1/28/2026,,13.33,13.33,0.0%,,$225.00,$225.00,0.0%,,$48.54,$48.54,0.0%
27037,Shanik Liqs.(P),Corona Familiar,4/30/2025,10.67,,-10.67,-100.0%,$296.00,,($296.00),-100.0%,$85.66,,($85.66),-100.0%
27037,Shanik Liqs.(P),Tecate,4/7/2026,,19.00,19.00,0.0%,,$321.10,$321.10,0.0%,,$86.45,$86.45,0.0%
27037,Shanik Liqs.(P),Coors,2/25/2025,20.00,,-20.00,-100.0%,$334.00,,($334.00),-100.0%,$100.10,,($100.10),-100.0%
27037,Shanik Liqs.(P),Cayman Jack,2/28/2025,9.67,,-9.67,-100.0%,$306.25,,($306.25),-100.0%,$85.09,,($85.09),-100.0%
27037,Shanik Liqs.(P),Coors,2/4/2025,30.00,,-30.00,-100.0%,$501.00,,($501.00),-100.0%,$150.15,,($150.15),-100.0%
27037,Shanik Liqs.(P),Fosters,5/21/2025,6.35,,-6.35,-100.0%,$141.00,,($141.00),-100.0%,$37.96,,($37.96),-100.0%
27037,Shanik Liqs.(P),Modelo Chelada,3/24/2026,,14.00,14.00,0.0%,,$435.60,$435.60,0.0%,,$115.19,$115.19,0.0%
27037,Shanik Liqs.(P),Corona Familiar,2/11/2026,,3.67,3.67,0.0%,,$105.30,$105.30,0.0%,,$30.04,$30.04,0.0%
27037,Shanik Liqs.(P),Cayman Jack,4/1/2025,10.54,,-10.54,-100.0%,$338.75,,($338.75),-100.0%,$94.28,,($94.28),-100.0%
27037,Shanik Liqs.(P),Victoria,4/15/2025,9.67,,-9.67,-100.0%,$278.30,,($278.30),-100.0%,$79.40,,($79.40),-100.0%
27037,Shanik Liqs.(P),Corona Familiar,5/28/2025,13.33,,-13.33,-100.0%,$370.00,,($370.00),-100.0%,$107.07,,($107.07),-100.0%
27037,Shanik Liqs.(P),Victoria,5/5/2026,,12.67,12.67,0.0%,,$368.65,$368.65,0.0%,,$104.40,$104.40,0.0%
27037,Shanik Liqs.(P),Modelo Chelada,5/13/2025,19.00,,-19.00,-100.0%,$588.20,,($588.20),-100.0%,$150.04,,($150.04),-100.0%
27037,Shanik Liqs.(P),Modelo Negra,3/11/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.89,,($17.89),-100.0%
27037,Shanik Liqs.(P),Pride & Clarke,2/17/2026,,11.20,11.20,0.0%,,$738.00,$738.00,0.0%,,$81.54,$81.54,0.0%
27037,Shanik Liqs.(P),Modelo Chelada,2/18/2025,8.00,,-8.00,-100.0%,$250.40,,($250.40),-100.0%,$68.97,,($68.97),-100.0%
27037,Shanik Liqs.(P),Corona Premier,5/6/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$87.45,,($87.45),-100.0%
27037,Shanik Liqs.(P),Lite,3/24/2026,,5.00,5.00,0.0%,,$87.50,$87.50,0.0%,,$20.20,$20.20,0.0%
27037,Shanik Liqs.(P),Coors Light,3/24/2026,,21.33,21.33,0.0%,,$421.80,$421.80,0.0%,,$120.82,$120.82,0.0%
27037,Shanik Liqs.(P),Corona Familiar,6/9/2026,,2.67,2.67,0.0%,,$74.00,$74.00,0.0%,,$21.41,$21.41,0.0%
27037,Shanik Liqs.(P),Heineken 0.0,2/17/2026,,2.80,2.80,0.0%,,$94.05,$94.05,0.0%,,$26.25,$26.25,0.0%
27037,Shanik Liqs.(P),Miller Genuine Draft,3/3/2026,,4.00,4.00,0.0%,,$70.00,$70.00,0.0%,,$18.12,$18.12,0.0%
27037,Shanik Liqs.(P),Heineken USA,6/16/2026,,22.92,22.92,0.0%,,$733.00,$733.00,0.0%,,$185.91,$185.91,0.0%
27037,Shanik Liqs.(P),Heineken USA,2/11/2026,,110.00,110.00,0.0%,,"$3,439.85","$3,439.85",0.0%,,$869.95,$869.95,0.0%
27037,Shanik Liqs.(P),Coors Light,6/12/2025,15.00,,-15.00,-100.0%,$271.00,,($271.00),-100.0%,$71.30,,($71.30),-100.0%
27037,Shanik Liqs.(P),Corona Extra,2/11/2025,1.33,,-1.33,-100.0%,$29.00,,($29.00),-100.0%,$7.32,,($7.32),-100.0%
27037,Shanik Liqs.(P),Corona Extra,5/21/2025,187.25,,-187.25,-100.0%,"$6,053.25",,"($6,053.25)",-100.0%,"$1,717.52",,"($1,717.52)",-100.0%
27037,Shanik Liqs.(P),Keystone,2/25/2025,5.00,,-5.00,-100.0%,$58.50,,($58.50),-100.0%,$11.89,,($11.89),-100.0%
27037,Shanik Liqs.(P),Four Loko,3/18/2026,,24.48,24.48,0.0%,,$575.00,$575.00,0.0%,,$88.51,$88.51,0.0%
27037,Shanik Liqs.(P),Modelo Negra,6/16/2026,,3.00,3.00,0.0%,,$94.00,$94.00,0.0%,,$26.69,$26.69,0.0%
27037,Shanik Liqs.(P),Corona Familiar,6/5/2026,,1.33,1.33,0.0%,,$37.00,$37.00,0.0%,,$10.71,$10.71,0.0%
27037,Shanik Liqs.(P),Angry Orchard,4/14/2026,,10.00,10.00,0.0%,,$330.00,$330.00,0.0%,,$86.63,$86.63,0.0%
27037,Shanik Liqs.(P),Corona Familiar,6/24/2025,6.67,,-6.67,-100.0%,$185.00,,($185.00),-100.0%,$53.54,,($53.54),-100.0%
27037,Shanik Liqs.(P),Victoria,3/4/2025,10.67,,-10.67,-100.0%,$296.00,,($296.00),-100.0%,$85.66,,($85.66),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,2/18/2025,86.67,,-86.67,-100.0%,"$2,544.25",,"($2,544.25)",-100.0%,$699.87,,($699.87),-100.0%
27037,Shanik Liqs.(P),Cayman Jack,2/11/2026,,12.54,12.54,0.0%,,$397.00,$397.00,0.0%,,$102.51,$102.51,0.0%
27037,Shanik Liqs.(P),White Claw,3/17/2026,,10.00,10.00,0.0%,,$346.50,$346.50,0.0%,,$97.60,$97.60,0.0%
27037,Shanik Liqs.(P),White Claw,5/19/2026,,6.00,6.00,0.0%,,$193.20,$193.20,0.0%,,$53.34,$53.34,0.0%
27037,Shanik Liqs.(P),Coors Light,2/4/2025,22.92,,-22.92,-100.0%,$402.50,,($402.50),-100.0%,$119.20,,($119.20),-100.0%
27037,Shanik Liqs.(P),Twisted Tea,4/30/2025,4.00,,-4.00,-100.0%,$114.00,,($114.00),-100.0%,$31.20,,($31.20),-100.0%
27037,Shanik Liqs.(P),Heineken 0.0,4/1/2025,2.80,,-2.80,-100.0%,$94.05,,($94.05),-100.0%,$26.25,,($26.25),-100.0%
27037,Shanik Liqs.(P),Fosters,2/11/2026,,6.35,6.35,0.0%,,$141.00,$141.00,0.0%,,$37.96,$37.96,0.0%
27037,Shanik Liqs.(P),Heineken USA,6/9/2026,,19.42,19.42,0.0%,,$547.60,$547.60,0.0%,,$147.37,$147.37,0.0%
27037,Shanik Liqs.(P),Yuengling Lager,1/13/2026,,2.00,2.00,0.0%,,$56.00,$56.00,0.0%,,$17.82,$17.82,0.0%
27037,Shanik Liqs.(P),Pacifico,1/22/2025,10.00,,-10.00,-100.0%,$310.05,,($310.05),-100.0%,$87.21,,($87.21),-100.0%
27037,Shanik Liqs.(P),Carta Blanca,5/27/2026,,4.00,4.00,0.0%,,$85.80,$85.80,0.0%,,$24.93,$24.93,0.0%
27037,Shanik Liqs.(P),Corona Familiar,4/21/2026,,6.67,6.67,0.0%,,$185.00,$185.00,0.0%,,$53.53,$53.53,0.0%
27037,Shanik Liqs.(P),Heineken Light,2/11/2026,,5.00,5.00,0.0%,,$156.75,$156.75,0.0%,,$39.90,$39.90,0.0%
27037,Shanik Liqs.(P),Modelo Chelada,6/23/2026,,12.00,12.00,0.0%,,$373.00,$373.00,0.0%,,$94.65,$94.65,0.0%
27037,Shanik Liqs.(P),Modelo Negra,5/21/2025,4.00,,-4.00,-100.0%,$125.35,,($125.35),-100.0%,$35.06,,($35.06),-100.0%
27037,Shanik Liqs.(P),Heineken USA,5/21/2025,19.08,,-19.08,-100.0%,$626.75,,($626.75),-100.0%,$161.56,,($161.56),-100.0%
27037,Shanik Liqs.(P),Corona Familiar,4/22/2025,23.33,,-23.33,-100.0%,$683.75,,($683.75),-100.0%,$195.15,,($195.15),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,4/15/2025,157.67,,-157.67,-100.0%,"$4,741.25",,"($4,741.25)",-100.0%,"$1,315.91",,"($1,315.91)",-100.0%
27037,Shanik Liqs.(P),Corona Extra,5/19/2026,,138.33,138.33,0.0%,,"$4,458.25","$4,458.25",0.0%,,"$1,260.68","$1,260.68",0.0%
27037,Shanik Liqs.(P),Modelo Especial,3/25/2025,166.33,,-166.33,-100.0%,"$5,079.50",,"($5,079.50)",-100.0%,"$1,306.13",,"($1,306.13)",-100.0%
27037,Shanik Liqs.(P),Carta Blanca,5/12/2026,,2.67,2.67,0.0%,,$57.20,$57.20,0.0%,,$16.62,$16.62,0.0%
27037,Shanik Liqs.(P),Corona Extra,5/6/2025,150.67,,-150.67,-100.0%,"$5,017.85",,"($5,017.85)",-100.0%,"$1,275.22",,"($1,275.22)",-100.0%
27037,Shanik Liqs.(P),Corona Premier,3/24/2026,,5.00,5.00,0.0%,,$134.75,$134.75,0.0%,,$38.56,$38.56,0.0%
27037,Shanik Liqs.(P),Miller Genuine Draft,6/10/2025,10.00,,-10.00,-100.0%,$167.00,,($167.00),-100.0%,$41.30,,($41.30),-100.0%
27037,Shanik Liqs.(P),Tecate,2/4/2025,10.00,,-10.00,-100.0%,$169.00,,($169.00),-100.0%,$45.50,,($45.50),-100.0%
27037,Shanik Liqs.(P),Carta Blanca,1/14/2025,1.33,,-1.33,-100.0%,$28.60,,($28.60),-100.0%,$9.43,,($9.43),-100.0%
27037,Shanik Liqs.(P),Keystone,5/6/2025,5.00,,-5.00,-100.0%,$58.50,,($58.50),-100.0%,$11.89,,($11.89),-100.0%
27037,Shanik Liqs.(P),Modelo Negra,3/12/2025,1.00,,-1.00,-100.0%,$31.30,,($31.30),-100.0%,$8.62,,($8.62),-100.0%
27037,Shanik Liqs.(P),Pacifico,3/18/2025,2.00,,-2.00,-100.0%,$62.60,,($62.60),-100.0%,$17.24,,($17.24),-100.0%
27037,Shanik Liqs.(P),Heineken 0.0,4/22/2025,1.87,,-1.87,-100.0%,$70.00,,($70.00),-100.0%,$23.94,,($23.94),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,2/11/2026,,149.00,149.00,0.0%,,"$4,503.00","$4,503.00",0.0%,,"$1,249.04","$1,249.04",0.0%
27037,Shanik Liqs.(P),Corona Extra,6/23/2026,,69.25,69.25,0.0%,,"$2,484.65","$2,484.65",0.0%,,$696.78,$696.78,0.0%
27037,Shanik Liqs.(P),Pacifico,4/8/2025,1.00,,-1.00,-100.0%,$31.30,,($31.30),-100.0%,$8.62,,($8.62),-100.0%
27037,Shanik Liqs.(P),Lite,1/13/2026,,5.00,5.00,0.0%,,$83.50,$83.50,0.0%,,$20.65,$20.65,0.0%
27037,Shanik Liqs.(P),Victoria,3/6/2025,5.00,,-5.00,-100.0%,$155.00,,($155.00),-100.0%,$43.10,,($43.10),-100.0%
27037,Shanik Liqs.(P),Lite,4/7/2026,,5.00,5.00,0.0%,,$87.50,$87.50,0.0%,,$20.20,$20.20,0.0%
27037,Shanik Liqs.(P),White Claw,2/11/2026,,4.80,4.80,0.0%,,$174.00,$174.00,0.0%,,$47.96,$47.96,0.0%
27037,Shanik Liqs.(P),Tecate,4/15/2025,5.00,,-5.00,-100.0%,$84.50,,($84.50),-100.0%,$22.75,,($22.75),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,1/28/2026,,39.67,39.67,0.0%,,"$1,233.25","$1,233.25",0.0%,,$349.40,$349.40,0.0%
27037,Shanik Liqs.(P),Coors Light,1/7/2025,13.33,,-13.33,-100.0%,$225.00,,($225.00),-100.0%,$16.04,,($16.04),-100.0%
27037,Shanik Liqs.(P),Corona Familiar,3/25/2025,7.67,,-7.67,-100.0%,$231.50,,($231.50),-100.0%,$65.76,,($65.76),-100.0%
27037,Shanik Liqs.(P),Corona Familiar,2/18/2025,6.67,,-6.67,-100.0%,$185.00,,($185.00),-100.0%,$53.54,,($53.54),-100.0%
27037,Shanik Liqs.(P),Corona Familiar,5/21/2025,9.00,,-9.00,-100.0%,$268.50,,($268.50),-100.0%,$76.47,,($76.47),-100.0%
27037,Shanik Liqs.(P),Mike's Hard Lemonade,5/21/2025,9.34,,-9.34,-100.0%,$312.50,,($312.50),-100.0%,$85.98,,($85.98),-100.0%
27037,Shanik Liqs.(P),Corona Extra,1/20/2026,,4.00,4.00,0.0%,,$125.20,$125.20,0.0%,,$32.76,$32.76,0.0%
27037,Shanik Liqs.(P),Corona Extra,5/5/2026,,3.00,3.00,0.0%,,$93.90,$93.90,0.0%,,$25.86,$25.86,0.0%
27037,Shanik Liqs.(P),Heineken 0.0,4/21/2026,,4.67,4.67,0.0%,,$156.75,$156.75,0.0%,,$43.75,$43.75,0.0%
27037,Shanik Liqs.(P),Victoria,4/14/2026,,10.33,10.33,0.0%,,$303.60,$303.60,0.0%,,$85.93,$85.93,0.0%
27037,Shanik Liqs.(P),Tecate,4/14/2026,,5.00,5.00,0.0%,,$84.50,$84.50,0.0%,,$22.75,$22.75,0.0%
27037,Shanik Liqs.(P),Twisted Tea,1/7/2025,3.00,,-3.00,-100.0%,$85.50,,($85.50),-100.0%,$22.65,,($22.65),-100.0%
27037,Shanik Liqs.(P),Carta Blanca,4/30/2025,2.67,,-2.67,-100.0%,$57.20,,($57.20),-100.0%,$16.62,,($16.62),-100.0%
27037,Shanik Liqs.(P),Coors Light,4/30/2025,15.00,,-15.00,-100.0%,$271.00,,($271.00),-100.0%,$71.30,,($71.30),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,3/4/2026,,7.00,7.00,0.0%,,$219.10,$219.10,0.0%,,$60.35,$60.35,0.0%
27037,Shanik Liqs.(P),Modelo Especial,6/27/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
27037,Shanik Liqs.(P),Victoria,6/2/2026,,15.00,15.00,0.0%,,$464.50,$464.50,0.0%,,$128.63,$128.63,0.0%
27037,Shanik Liqs.(P),Coors Light,5/27/2026,,18.25,18.25,0.0%,,$349.10,$349.10,0.0%,,$84.85,$84.85,0.0%
27037,Shanik Liqs.(P),Lite,6/10/2025,3.00,,-3.00,-100.0%,$50.10,,($50.10),-100.0%,$12.39,,($12.39),-100.0%
27037,Shanik Liqs.(P),Victoria,6/10/2025,7.00,,-7.00,-100.0%,$217.65,,($217.65),-100.0%,$60.52,,($60.52),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,3/3/2026,,6.67,6.67,0.0%,,$185.00,$185.00,0.0%,,$53.54,$53.54,0.0%
27037,Shanik Liqs.(P),Pacifico,4/14/2026,,7.00,7.00,0.0%,,$219.40,$219.40,0.0%,,$61.49,$61.49,0.0%
27037,Shanik Liqs.(P),Victoria,5/21/2025,32.00,,-32.00,-100.0%,$959.15,,($959.15),-100.0%,$264.83,,($264.83),-100.0%
27037,Shanik Liqs.(P),Coors Light,3/11/2025,65.58,,-65.58,-100.0%,"$1,137.50",,"($1,137.50)",-100.0%,$299.72,,($299.72),-100.0%
27037,Shanik Liqs.(P),Cayman Jack,1/9/2026,,9.80,9.80,0.0%,,$302.75,$302.75,0.0%,,$80.35,$80.35,0.0%
27037,Shanik Liqs.(P),Modelo Especial,6/10/2025,149.00,,-149.00,-100.0%,"$4,477.00",,"($4,477.00)",-100.0%,"$1,239.19",,"($1,239.19)",-100.0%
27037,Shanik Liqs.(P),Four Loko,1/6/2026,,7.83,7.83,0.0%,,$200.00,$200.00,0.0%,,$44.26,$44.26,0.0%
27037,Shanik Liqs.(P),Corona NA,4/7/2026,,3.00,3.00,0.0%,,$93.00,$93.00,0.0%,,$26.67,$26.67,0.0%
27037,Shanik Liqs.(P),Modelo Especial,1/22/2025,84.00,,-84.00,-100.0%,"$2,490.70",,"($2,490.70)",-100.0%,$683.67,,($683.67),-100.0%
27037,Shanik Liqs.(P),Tecate,3/4/2025,20.00,,-20.00,-100.0%,$338.00,,($338.00),-100.0%,$91.00,,($91.00),-100.0%
27037,Shanik Liqs.(P),Tecate,1/22/2025,15.00,,-15.00,-100.0%,$253.50,,($253.50),-100.0%,$68.25,,($68.25),-100.0%
27037,Shanik Liqs.(P),Corona Extra,3/10/2026,,50.25,50.25,0.0%,,"$1,838.35","$1,838.35",0.0%,,$516.68,$516.68,0.0%
27037,Shanik Liqs.(P),Coors,5/12/2026,,10.00,10.00,0.0%,,$175.00,$175.00,0.0%,,$49.15,$49.15,0.0%
27037,Shanik Liqs.(P),Carta Blanca,6/24/2025,6.67,,-6.67,-100.0%,$143.00,,($143.00),-100.0%,$41.55,,($41.55),-100.0%
27037,Shanik Liqs.(P),Modelo Especial,6/17/2025,133.58,,-133.58,-100.0%,"$4,166.25",,"($4,166.25)",-100.0%,"$1,175.74",,"($1,175.74)",-100.0%
27037,Shanik Liqs.(P),White Claw,1/13/2026,,10.00,10.00,0.0%,,$346.50,$346.50,0.0%,,$97.60,$97.60,0.0%
