Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
24017,Rainbow Liquor (P),Corona Familiar,3/25/2025,6.67,,-6.67,-100.0%,$185.00,,($185.00),-100.0%,$53.54,,($53.54),-100.0%
24017,Rainbow Liquor (P),Le Grand Noir,6/26/2026,,1.06,1.06,0.0%,,$96.00,$96.00,0.0%,,$17.92,$17.92,0.0%
24017,Rainbow Liquor (P),Modelo Especial,6/17/2026,,60.42,60.42,0.0%,,"$1,987.25","$1,987.25",0.0%,,$559.61,$559.61,0.0%
24017,Rainbow Liquor (P),Cayman Jack,4/1/2026,,12.40,12.40,0.0%,,$386.00,$386.00,0.0%,,$111.03,$111.03,0.0%
24017,Rainbow Liquor (P),White Claw,5/27/2026,,14.00,14.00,0.0%,,$491.50,$491.50,0.0%,,$137.57,$137.57,0.0%
24017,Rainbow Liquor (P),Cayman Jack,6/3/2025,14.01,,-14.01,-100.0%,$465.00,,($465.00),-100.0%,$113.22,,($113.22),-100.0%
24017,Rainbow Liquor (P),Lite,6/12/2026,,7.50,7.50,0.0%,,$176.00,$176.00,0.0%,,$46.86,$46.86,0.0%
24017,Rainbow Liquor (P),Corona Extra,6/10/2025,44.17,,-44.17,-100.0%,"$1,527.25",,"($1,527.25)",-100.0%,$429.78,,($429.78),-100.0%
24017,Rainbow Liquor (P),Poker Import,1/13/2026,,6.00,6.00,0.0%,,$222.00,$222.00,0.0%,,$59.70,$59.70,0.0%
24017,Rainbow Liquor (P),Modelo Especial,6/3/2026,,45.50,45.50,0.0%,,"$1,510.65","$1,510.65",0.0%,,$424.86,$424.86,0.0%
24017,Rainbow Liquor (P),Hofbrau Usa,6/10/2025,4.67,,-4.67,-100.0%,$200.00,,($200.00),-100.0%,$63.74,,($63.74),-100.0%
24017,Rainbow Liquor (P),Aguila,6/28/2025,5.00,,-5.00,-100.0%,$129.00,,($129.00),-100.0%,$34.41,,($34.41),-100.0%
24017,Rainbow Liquor (P),Keystone,4/28/2026,,10.00,10.00,0.0%,,$117.00,$117.00,0.0%,,$23.77,$23.77,0.0%
24017,Rainbow Liquor (P),Coors Light,6/3/2025,10.50,,-10.50,-100.0%,$249.80,,($249.80),-100.0%,$78.03,,($78.03),-100.0%
24017,Rainbow Liquor (P),Fever Tree,3/3/2026,,1.13,1.13,0.0%,,$51.00,$51.00,0.0%,,$16.22,$16.22,0.0%
24017,Rainbow Liquor (P),Mike's Hard Lemonade,6/17/2026,,9.54,9.54,0.0%,,$315.00,$315.00,0.0%,,$85.58,$85.58,0.0%
24017,Rainbow Liquor (P),Miller High Life,3/11/2025,2.00,,-2.00,-100.0%,$43.80,,($43.80),-100.0%,$11.58,,($11.58),-100.0%
24017,Rainbow Liquor (P),Yuengling Lager,3/3/2026,,6.25,6.25,0.0%,,$100.00,$100.00,0.0%,,$22.81,$22.81,0.0%
24017,Rainbow Liquor (P),Heineken USA,6/19/2026,,6.67,6.67,0.0%,,$145.00,$145.00,0.0%,,$31.10,$31.10,0.0%
24017,Rainbow Liquor (P),Lightstrike,3/25/2025,2.82,,-2.82,-100.0%,$88.00,,($88.00),-100.0%,$25.00,,($25.00),-100.0%
24017,Rainbow Liquor (P),Monkey Family,3/25/2026,,3.00,3.00,0.0%,,$93.00,$93.00,0.0%,,$25.56,$25.56,0.0%
24017,Rainbow Liquor (P),Angry Orchard,3/11/2025,6.00,,-6.00,-100.0%,$216.00,,($216.00),-100.0%,$60.98,,($60.98),-100.0%
24017,Rainbow Liquor (P),Coors Light,4/24/2026,,5.00,5.00,0.0%,,$117.45,$117.45,0.0%,,$36.99,$36.99,0.0%
24017,Rainbow Liquor (P),Hacker-Pschorr,3/25/2025,0.93,,-0.93,-100.0%,$34.50,,($34.50),-100.0%,$11.61,,($11.61),-100.0%
24017,Rainbow Liquor (P),Sapporo,2/4/2025,9.58,,-9.58,-100.0%,$290.00,,($290.00),-100.0%,$77.81,,($77.81),-100.0%
24017,Rainbow Liquor (P),Blue Moon,6/23/2026,,8.00,8.00,0.0%,,$264.50,$264.50,0.0%,,$73.74,$73.74,0.0%
24017,Rainbow Liquor (P),Heineken USA,5/2/2025,25.00,,-25.00,-100.0%,$803.75,,($803.75),-100.0%,$208.75,,($208.75),-100.0%
24017,Rainbow Liquor (P),Sapporo,3/10/2026,,9.58,9.58,0.0%,,$298.75,$298.75,0.0%,,$77.81,$77.81,0.0%
24017,Rainbow Liquor (P),Modelo Especial,2/5/2026,,8.75,8.75,0.0%,,$316.50,$316.50,0.0%,,$88.69,$88.69,0.0%
24017,Rainbow Liquor (P),Hard Mountain Dew,5/22/2025,8.00,,-8.00,-100.0%,$234.00,,($234.00),-100.0%,$58.00,,($58.00),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,3/5/2025,30.00,,-30.00,-100.0%,$940.00,,($940.00),-100.0%,$266.85,,($266.85),-100.0%
24017,Rainbow Liquor (P),Mike's Hard Dirty Lemonade,4/1/2026,,5.00,5.00,0.0%,,$150.00,$150.00,0.0%,,$41.40,$41.40,0.0%
24017,Rainbow Liquor (P),Cayman Jack,5/27/2026,,10.00,10.00,0.0%,,$300.00,$300.00,0.0%,,$82.80,$82.80,0.0%
24017,Rainbow Liquor (P),Pacifico,3/25/2026,,5.00,5.00,0.0%,,$156.50,$156.50,0.0%,,$43.11,$43.11,0.0%
24017,Rainbow Liquor (P),Heineken USA,1/22/2026,,6.67,6.67,0.0%,,$145.00,$145.00,0.0%,,$31.10,$31.10,0.0%
24017,Rainbow Liquor (P),Lite,6/9/2026,,6.67,6.67,0.0%,,$139.00,$139.00,0.0%,,$34.52,$34.52,0.0%
24017,Rainbow Liquor (P),Redd's Wicked,4/17/2026,,0.63,0.63,0.0%,,$22.46,$22.46,0.0%,,$6.99,$6.99,0.0%
24017,Rainbow Liquor (P),Coors,4/22/2025,5.00,,-5.00,-100.0%,$123.00,,($123.00),-100.0%,$34.95,,($34.95),-100.0%
24017,Rainbow Liquor (P),Coors,5/6/2026,,3.00,3.00,0.0%,,$73.80,$73.80,0.0%,,$20.97,$20.97,0.0%
24017,Rainbow Liquor (P),Modelo Especial,6/26/2026,,5.00,5.00,0.0%,,$156.50,$156.50,0.0%,,$43.11,$43.11,0.0%
24017,Rainbow Liquor (P),Lite,4/29/2025,13.75,,-13.75,-100.0%,$314.75,,($314.75),-100.0%,$87.42,,($87.42),-100.0%
24017,Rainbow Liquor (P),Monkey Family,3/14/2025,7.00,,-7.00,-100.0%,$244.50,,($244.50),-100.0%,$66.24,,($66.24),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,5/19/2026,,41.00,41.00,0.0%,,"$1,279.00","$1,279.00",0.0%,,$360.37,$360.37,0.0%
24017,Rainbow Liquor (P),Modelo Especial,3/17/2026,,4.00,4.00,0.0%,,$125.20,$125.20,0.0%,,$34.48,$34.48,0.0%
24017,Rainbow Liquor (P),Pacifico,6/3/2026,,10.00,10.00,0.0%,,$303.75,$303.75,0.0%,,$84.85,$84.85,0.0%
24017,Rainbow Liquor (P),Modelo Negra,1/23/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.89,,($17.89),-100.0%
24017,Rainbow Liquor (P),Simply Spiked,3/5/2025,3.00,,-3.00,-100.0%,$82.80,,($82.80),-100.0%,$22.88,,($22.88),-100.0%
24017,Rainbow Liquor (P),Pacifico,6/24/2025,5.00,,-5.00,-100.0%,$156.25,,($156.25),-100.0%,$44.35,,($44.35),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,6/16/2025,10.00,,-10.00,-100.0%,$325.00,,($325.00),-100.0%,$83.70,,($83.70),-100.0%
24017,Rainbow Liquor (P),Pacifico,6/19/2026,,5.00,5.00,0.0%,,$157.50,$157.50,0.0%,,$44.73,$44.73,0.0%
24017,Rainbow Liquor (P),Miller High Life,4/8/2025,2.92,,-2.92,-100.0%,$61.00,,($61.00),-100.0%,$14.26,,($14.26),-100.0%
24017,Rainbow Liquor (P),White Claw,4/1/2026,,4.80,4.80,0.0%,,$174.00,$174.00,0.0%,,$47.96,$47.96,0.0%
24017,Rainbow Liquor (P),Lagunitas,1/9/2025,3.00,,-3.00,-100.0%,$101.40,,($101.40),-100.0%,$32.22,,($32.22),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,5/12/2026,,46.83,46.83,0.0%,,"$1,488.75","$1,488.75",0.0%,,$418.25,$418.25,0.0%
24017,Rainbow Liquor (P),Voodoo Family,3/13/2026,,4.00,4.00,0.0%,,$142.00,$142.00,0.0%,,$39.92,$39.92,0.0%
24017,Rainbow Liquor (P),Lite,4/7/2026,,12.75,12.75,0.0%,,$294.40,$294.40,0.0%,,$77.54,$77.54,0.0%
24017,Rainbow Liquor (P),Coors Light,4/29/2025,65.00,,-65.00,-100.0%,"$1,216.00",,"($1,216.00)",-100.0%,$361.91,,($361.91),-100.0%
24017,Rainbow Liquor (P),Coors,3/17/2026,,2.00,2.00,0.0%,,$49.20,$49.20,0.0%,,$13.98,$13.98,0.0%
24017,Rainbow Liquor (P),Modelo Especial,5/6/2025,38.00,,-38.00,-100.0%,"$1,186.20",,"($1,186.20)",-100.0%,$333.86,,($333.86),-100.0%
24017,Rainbow Liquor (P),White Claw,4/7/2026,,13.00,13.00,0.0%,,$450.45,$450.45,0.0%,,$126.88,$126.88,0.0%
24017,Rainbow Liquor (P),Samuel Adams,1/14/2025,4.00,,-4.00,-100.0%,$139.20,,($139.20),-100.0%,$37.48,,($37.48),-100.0%
24017,Rainbow Liquor (P),Voodoo Family,2/26/2026,,5.00,5.00,0.0%,,$188.40,$188.40,0.0%,,$48.60,$48.60,0.0%
24017,Rainbow Liquor (P),Heineken USA,3/3/2026,,19.50,19.50,0.0%,,$576.00,$576.00,0.0%,,$158.70,$158.70,0.0%
24017,Rainbow Liquor (P),Modelo Especial,5/29/2025,32.00,,-32.00,-100.0%,$992.00,,($992.00),-100.0%,$275.84,,($275.84),-100.0%
24017,Rainbow Liquor (P),Pacifico,5/6/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.89,$17.89,0.0%
24017,Rainbow Liquor (P),Victoria,5/12/2026,,9.00,9.00,0.0%,,$266.00,$266.00,0.0%,,$75.22,$75.22,0.0%
24017,Rainbow Liquor (P),Keystone,1/28/2026,,5.00,5.00,0.0%,,$58.50,$58.50,0.0%,,$11.89,$11.89,0.0%
24017,Rainbow Liquor (P),Modelo Chelada,3/11/2025,10.00,,-10.00,-100.0%,$300.00,,($300.00),-100.0%,$58.70,,($58.70),-100.0%
24017,Rainbow Liquor (P),Yuengling Lager,3/25/2025,6.25,,-6.25,-100.0%,$100.00,,($100.00),-100.0%,$22.90,,($22.90),-100.0%
24017,Rainbow Liquor (P),Molson,5/12/2026,,3.83,3.83,0.0%,,$103.60,$103.60,0.0%,,$19.41,$19.41,0.0%
24017,Rainbow Liquor (P),Keystone,3/21/2025,5.00,,-5.00,-100.0%,$58.50,,($58.50),-100.0%,$11.89,,($11.89),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,5/28/2025,5.00,,-5.00,-100.0%,$156.50,,($156.50),-100.0%,$43.11,,($43.11),-100.0%
24017,Rainbow Liquor (P),White Claw,2/21/2025,30.00,,-30.00,-100.0%,$951.40,,($951.40),-100.0%,$256.67,,($256.67),-100.0%
24017,Rainbow Liquor (P),Coors Light,3/13/2026,,2.92,2.92,0.0%,,$68.50,$68.50,0.0%,,$19.10,$19.10,0.0%
24017,Rainbow Liquor (P),Corona Sunbrew,6/9/2026,,7.00,7.00,0.0%,,$217.00,$217.00,0.0%,,$56.84,$56.84,0.0%
24017,Rainbow Liquor (P),Voodoo Family,1/9/2025,3.00,,-3.00,-100.0%,$106.50,,($106.50),-100.0%,$29.94,,($29.94),-100.0%
24017,Rainbow Liquor (P),Coors Light,2/26/2026,,52.50,52.50,0.0%,,$927.50,$927.50,0.0%,,$282.28,$282.28,0.0%
24017,Rainbow Liquor (P),Modelo Negra,1/9/2025,5.00,,-5.00,-100.0%,$156.25,,($156.25),-100.0%,$44.35,,($44.35),-100.0%
24017,Rainbow Liquor (P),Twisted Tea,6/23/2026,,49.00,49.00,0.0%,,"$1,372.00","$1,372.00",0.0%,,$360.15,$360.15,0.0%
24017,Rainbow Liquor (P),Victoria,5/29/2025,5.00,,-5.00,-100.0%,$156.75,,($156.75),-100.0%,$44.00,,($44.00),-100.0%
24017,Rainbow Liquor (P),Victoria,4/1/2025,5.00,,-5.00,-100.0%,$156.75,,($156.75),-100.0%,$44.00,,($44.00),-100.0%
24017,Rainbow Liquor (P),Corona Extra,1/9/2025,10.00,,-10.00,-100.0%,$313.00,,($313.00),-100.0%,$86.21,,($86.21),-100.0%
24017,Rainbow Liquor (P),White Claw,4/24/2025,25.00,,-25.00,-100.0%,$785.00,,($785.00),-100.0%,$211.25,,($211.25),-100.0%
24017,Rainbow Liquor (P),Keystone,4/16/2025,10.00,,-10.00,-100.0%,$117.00,,($117.00),-100.0%,$23.77,,($23.77),-100.0%
24017,Rainbow Liquor (P),Blue Moon,5/19/2026,,5.00,5.00,0.0%,,$170.00,$170.00,0.0%,,$47.38,$47.38,0.0%
24017,Rainbow Liquor (P),Angry Orchard,4/4/2025,5.00,,-5.00,-100.0%,$135.00,,($135.00),-100.0%,$35.16,,($35.16),-100.0%
24017,Rainbow Liquor (P),Food & Bev,1/13/2026,,4.00,4.00,0.0%,,$148.00,$148.00,0.0%,,$39.80,$39.80,0.0%
24017,Rainbow Liquor (P),Leinenkugel,4/14/2026,,5.00,5.00,0.0%,,$170.00,$170.00,0.0%,,$45.55,$45.55,0.0%
24017,Rainbow Liquor (P),Corona Familiar,6/11/2025,5.00,,-5.00,-100.0%,$156.25,,($156.25),-100.0%,$43.73,,($43.73),-100.0%
24017,Rainbow Liquor (P),Aguila,1/6/2026,,5.00,5.00,0.0%,,$129.00,$129.00,0.0%,,$34.41,$34.41,0.0%
24017,Rainbow Liquor (P),Blue Moon,4/14/2025,-5.00,,5.00,-100.0%,($150.00),,$150.00,-100.0%,($35.31),,$35.31,-100.0%
24017,Rainbow Liquor (P),Blue Moon,6/3/2026,,2.67,2.67,0.0%,,$56.00,$56.00,0.0%,,$14.91,$14.91,0.0%
24017,Rainbow Liquor (P),Modelo Especial,5/9/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$88.70,,($88.70),-100.0%
24017,Rainbow Liquor (P),Tona,1/13/2026,,-2.00,-2.00,0.0%,,($60.00),($60.00),0.0%,,($16.66),($16.66),0.0%
24017,Rainbow Liquor (P),Pacifico,5/19/2026,,5.00,5.00,0.0%,,$147.50,$147.50,0.0%,,$40.50,$40.50,0.0%
24017,Rainbow Liquor (P),Coors,3/27/2026,,3.00,3.00,0.0%,,$83.40,$83.40,0.0%,,$25.82,$25.82,0.0%
24017,Rainbow Liquor (P),Lite,5/28/2025,25.00,,-25.00,-100.0%,$517.00,,($517.00),-100.0%,$134.29,,($134.29),-100.0%
24017,Rainbow Liquor (P),Miller High Life,2/3/2026,,5.00,5.00,0.0%,,$75.50,$75.50,0.0%,,$18.21,$18.21,0.0%
24017,Rainbow Liquor (P),Modelo Especial,2/18/2025,28.67,,-28.67,-100.0%,$874.25,,($874.25),-100.0%,$249.20,,($249.20),-100.0%
24017,Rainbow Liquor (P),Coors,5/22/2025,3.00,,-3.00,-100.0%,$81.00,,($81.00),-100.0%,$26.30,,($26.30),-100.0%
24017,Rainbow Liquor (P),Heineken Silver,1/22/2026,,1.00,1.00,0.0%,,$28.10,$28.10,0.0%,,$8.25,$8.25,0.0%
24017,Rainbow Liquor (P),Mike's Hard Lemonade,4/1/2026,,4.67,4.67,0.0%,,$150.00,$150.00,0.0%,,$41.49,$41.49,0.0%
24017,Rainbow Liquor (P),Schofferhofer,3/25/2025,-2.80,,2.80,-100.0%,($105.00),,$105.00,-100.0%,($37.34),,$37.34,-100.0%
24017,Rainbow Liquor (P),Corona Premier,5/22/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$87.45,,($87.45),-100.0%
24017,Rainbow Liquor (P),Heineken USA,3/21/2025,10.21,,-10.21,-100.0%,$239.00,,($239.00),-100.0%,$62.08,,($62.08),-100.0%
24017,Rainbow Liquor (P),Coors Light,5/13/2025,62.50,,-62.50,-100.0%,"$1,103.50",,"($1,103.50)",-100.0%,$317.98,,($317.98),-100.0%
24017,Rainbow Liquor (P),Corona Familiar,5/19/2026,,10.00,10.00,0.0%,,$312.50,$312.50,0.0%,,$87.45,$87.45,0.0%
24017,Rainbow Liquor (P),Dogfish Head Beer,3/25/2025,-2.00,,2.00,-100.0%,($80.00),,$80.00,-100.0%,($23.86),,$23.86,-100.0%
24017,Rainbow Liquor (P),Tona,6/16/2025,5.00,,-5.00,-100.0%,$150.00,,($150.00),-100.0%,$41.65,,($41.65),-100.0%
24017,Rainbow Liquor (P),Victory,4/28/2026,,1.00,1.00,0.0%,,$32.50,$32.50,0.0%,,$9.08,$9.08,0.0%
24017,Rainbow Liquor (P),Modelo Especial,2/7/2025,39.58,,-39.58,-100.0%,"$1,307.50",,"($1,307.50)",-100.0%,$367.44,,($367.44),-100.0%
24017,Rainbow Liquor (P),Samuel Adams,5/16/2025,10.00,,-10.00,-100.0%,$348.00,,($348.00),-100.0%,$93.70,,($93.70),-100.0%
24017,Rainbow Liquor (P),Steel Reserve,4/24/2025,5.00,,-5.00,-100.0%,$79.50,,($79.50),-100.0%,$20.01,,($20.01),-100.0%
24017,Rainbow Liquor (P),Blue Moon,1/6/2026,,10.00,10.00,0.0%,,$332.50,$332.50,0.0%,,$92.69,$92.69,0.0%
24017,Rainbow Liquor (P),Heineken USA,4/1/2025,36.67,,-36.67,-100.0%,"$1,211.25",,"($1,211.25)",-100.0%,$311.80,,($311.80),-100.0%
24017,Rainbow Liquor (P),Voodoo Family,2/18/2025,5.00,,-5.00,-100.0%,$190.50,,($190.50),-100.0%,$49.50,,($49.50),-100.0%
24017,Rainbow Liquor (P),Corona Extra,5/27/2026,,10.00,10.00,0.0%,,$313.00,$313.00,0.0%,,$86.21,$86.21,0.0%
24017,Rainbow Liquor (P),Coors,4/7/2026,,7.75,7.75,0.0%,,$187.30,$187.30,0.0%,,$54.39,$54.39,0.0%
24017,Rainbow Liquor (P),Modelo Especial,1/29/2025,15.00,,-15.00,-100.0%,$472.50,,($472.50),-100.0%,$134.18,,($134.18),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,4/25/2025,-20.00,,20.00,-100.0%,($620.00),,$620.00,-100.0%,($172.40),,$172.40,-100.0%
24017,Rainbow Liquor (P),Twisted Tea,3/25/2026,,5.00,5.00,0.0%,,$145.00,$145.00,0.0%,,$38.00,$38.00,0.0%
24017,Rainbow Liquor (P),Modelo Especial,6/28/2025,16.75,,-16.75,-100.0%,$568.50,,($568.50),-100.0%,$160.25,,($160.25),-100.0%
24017,Rainbow Liquor (P),Blue Moon,4/8/2025,10.00,,-10.00,-100.0%,$315.00,,($315.00),-100.0%,$85.62,,($85.62),-100.0%
24017,Rainbow Liquor (P),Corona Familiar,6/24/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$87.45,,($87.45),-100.0%
24017,Rainbow Liquor (P),Twisted Tea,1/9/2025,9.00,,-9.00,-100.0%,$256.50,,($256.50),-100.0%,$67.95,,($67.95),-100.0%
24017,Rainbow Liquor (P),Heineken USA,2/4/2025,13.54,,-13.54,-100.0%,$424.75,,($424.75),-100.0%,$106.74,,($106.74),-100.0%
24017,Rainbow Liquor (P),Heineken Light,3/25/2026,,5.00,5.00,0.0%,,$156.75,$156.75,0.0%,,$39.90,$39.90,0.0%
24017,Rainbow Liquor (P),Pride & Clarke,4/28/2026,,2.00,2.00,0.0%,,$136.50,$136.50,0.0%,,$17.35,$17.35,0.0%
24017,Rainbow Liquor (P),Modelo Especial,3/11/2025,100.33,,-100.33,-100.0%,"$2,912.75",,"($2,912.75)",-100.0%,$793.61,,($793.61),-100.0%
24017,Rainbow Liquor (P),Cayman Jack,4/1/2025,10.00,,-10.00,-100.0%,$300.00,,($300.00),-100.0%,$82.80,,($82.80),-100.0%
24017,Rainbow Liquor (P),Peroni,5/28/2025,4.67,,-4.67,-100.0%,$163.00,,($163.00),-100.0%,$40.98,,($40.98),-100.0%
24017,Rainbow Liquor (P),Voodoo Family,2/25/2025,9.00,,-9.00,-100.0%,$338.70,,($338.70),-100.0%,$87.30,,($87.30),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,4/7/2026,,43.17,43.17,0.0%,,"$1,387.90","$1,387.90",0.0%,,$391.10,$391.10,0.0%
24017,Rainbow Liquor (P),Modelo Chelada,6/20/2025,10.00,,-10.00,-100.0%,$313.00,,($313.00),-100.0%,$86.21,,($86.21),-100.0%
24017,Rainbow Liquor (P),Bell's Hearted Family,2/18/2025,4.00,,-4.00,-100.0%,$152.40,,($152.40),-100.0%,$52.94,,($52.94),-100.0%
24017,Rainbow Liquor (P),Cape May,2/10/2026,,3.00,3.00,0.0%,,$129.00,$129.00,0.0%,,$38.02,$38.02,0.0%
24017,Rainbow Liquor (P),Fosters,2/18/2025,6.35,,-6.35,-100.0%,$141.00,,($141.00),-100.0%,$37.96,,($37.96),-100.0%
24017,Rainbow Liquor (P),Lite,5/19/2026,,7.50,7.50,0.0%,,$176.00,$176.00,0.0%,,$46.86,$46.86,0.0%
24017,Rainbow Liquor (P),Modelo Negra,6/23/2026,,5.00,5.00,0.0%,,$156.25,$156.25,0.0%,,$44.35,$44.35,0.0%
24017,Rainbow Liquor (P),Yuengling Lager,2/25/2025,6.25,,-6.25,-100.0%,$100.00,,($100.00),-100.0%,$22.15,,($22.15),-100.0%
24017,Rainbow Liquor (P),Coors Light,3/6/2026,,13.33,13.33,0.0%,,$225.00,$225.00,0.0%,,$48.54,$48.54,0.0%
24017,Rainbow Liquor (P),Fosters,5/12/2026,,3.18,3.18,0.0%,,$69.90,$69.90,0.0%,,$13.05,$13.05,0.0%
24017,Rainbow Liquor (P),Travelers Club,3/17/2026,,2.17,2.17,0.0%,,$82.46,$82.46,0.0%,,($12.50),($12.50),0.0%
24017,Rainbow Liquor (P),Twisted Tea,6/13/2025,50.00,,-50.00,-100.0%,"$1,400.00",,"($1,400.00)",-100.0%,$367.50,,($367.50),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,4/24/2026,,6.00,6.00,0.0%,,$189.00,$189.00,0.0%,,$53.67,$53.67,0.0%
24017,Rainbow Liquor (P),Sierra Nevada,2/18/2025,5.00,,-5.00,-100.0%,$187.50,,($187.50),-100.0%,$51.65,,($51.65),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,6/13/2025,60.00,,-60.00,-100.0%,"$1,879.25",,"($1,879.25)",-100.0%,$529.09,,($529.09),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,6/12/2026,,15.83,15.83,0.0%,,$526.00,$526.00,0.0%,,$148.58,$148.58,0.0%
24017,Rainbow Liquor (P),Peroni,1/28/2025,1.87,,-1.87,-100.0%,$64.70,,($64.70),-100.0%,$14.79,,($14.79),-100.0%
24017,Rainbow Liquor (P),Coors Light,6/20/2025,13.33,,-13.33,-100.0%,$225.00,,($225.00),-100.0%,$48.54,,($48.54),-100.0%
24017,Rainbow Liquor (P),Modelo Chelada,5/1/2026,,4.00,4.00,0.0%,,$125.20,$125.20,0.0%,,$34.48,$34.48,0.0%
24017,Rainbow Liquor (P),Coors Light,4/1/2025,59.58,,-59.58,-100.0%,"$1,079.00",,"($1,079.00)",-100.0%,$312.68,,($312.68),-100.0%
24017,Rainbow Liquor (P),Efes,3/21/2025,4.67,,-4.67,-100.0%,$175.00,,($175.00),-100.0%,$56.24,,($56.24),-100.0%
24017,Rainbow Liquor (P),Malibu Splash,4/22/2025,10.00,,-10.00,-100.0%,$410.00,,($410.00),-100.0%,$85.70,,($85.70),-100.0%
24017,Rainbow Liquor (P),Mike's Hard Dirty Lemonade,3/3/2026,,2.00,2.00,0.0%,,$58.00,$58.00,0.0%,,$15.96,$15.96,0.0%
24017,Rainbow Liquor (P),Mike's Harder,3/5/2025,2.94,,-2.94,-100.0%,$81.00,,($81.00),-100.0%,$22.16,,($22.16),-100.0%
24017,Rainbow Liquor (P),Coors,6/16/2025,9.00,,-9.00,-100.0%,$233.40,,($233.40),-100.0%,$71.80,,($71.80),-100.0%
24017,Rainbow Liquor (P),Four Loko,4/8/2025,9.79,,-9.79,-100.0%,$250.00,,($250.00),-100.0%,$55.13,,($55.13),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,3/14/2025,30.00,,-30.00,-100.0%,$936.25,,($936.25),-100.0%,$263.98,,($263.98),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,4/14/2026,,110.83,110.83,0.0%,,"$3,326.00","$3,326.00",0.0%,,$923.28,$923.28,0.0%
24017,Rainbow Liquor (P),Heineken USA,6/17/2026,,5.83,5.83,0.0%,,$215.00,$215.00,0.0%,,$56.73,$56.73,0.0%
24017,Rainbow Liquor (P),Corona Extra,6/3/2026,,64.42,64.42,0.0%,,"$2,163.15","$2,163.15",0.0%,,$605.26,$605.26,0.0%
24017,Rainbow Liquor (P),Heineken 0.0 Ultimate,3/3/2026,,0.93,0.93,0.0%,,$31.35,$31.35,0.0%,,$8.75,$8.75,0.0%
24017,Rainbow Liquor (P),Modelo Especial,1/31/2025,15.00,,-15.00,-100.0%,$463.75,,($463.75),-100.0%,$128.05,,($128.05),-100.0%
24017,Rainbow Liquor (P),Modelo Especial,5/1/2026,,6.00,6.00,0.0%,,$187.80,$187.80,0.0%,,$51.73,$51.73,0.0%
24017,Rainbow Liquor (P),Corona Extra,4/21/2026,,160.00,160.00,0.0%,,"$5,001.50","$5,001.50",0.0%,,"$1,217.96","$1,217.96",0.0%
24017,Rainbow Liquor (P),Keystone,6/10/2025,10.00,,-10.00,-100.0%,$117.00,,($117.00),-100.0%,$23.77,,($23.77),-100.0%
24017,Rainbow Liquor (P),Simply Spiked,6/9/2026,,-0.63,-0.63,0.0%,,($22.46),($22.46),0.0%,,($6.99),($6.99),0.0%
24017,Rainbow Liquor (P),Voodoo Family,2/19/2026,,4.00,4.00,0.0%,,$142.00,$142.00,0.0%,,$39.92,$39.92,0.0%
24017,Rainbow Liquor (P),Coors,5/12/2026,,10.00,10.00,0.0%,,$175.00,$175.00,0.0%,,$49.15,$49.15,0.0%
24017,Rainbow Liquor (P),Hard Mountain Dew,1/14/2025,9.00,,-9.00,-100.0%,$264.00,,($264.00),-100.0%,$65.37,,($65.37),-100.0%
24017,Rainbow Liquor (P),Lite,5/27/2026,,9.00,9.00,0.0%,,$218.00,$218.00,0.0%,,$58.83,$58.83,0.0%
24017,Rainbow Liquor (P),Coors Light,1/9/2025,13.75,,-13.75,-100.0%,$332.50,,($332.50),-100.0%,$98.48,,($98.48),-100.0%
24017,Rainbow Liquor (P),Blue Moon,5/29/2026,,15.00,15.00,0.0%,,$490.50,$490.50,0.0%,,$136.76,$136.76,0.0%
24017,Rainbow Liquor (P),Keystone,2/19/2026,,10.00,10.00,0.0%,,$117.00,$117.00,0.0%,,$23.77,$23.77,0.0%
24017,Rainbow Liquor (P),Victoria,6/9/2026,,5.00,5.00,0.0%,,$155.00,$155.00,0.0%,,$43.10,$43.10,0.0%
24017,Rainbow Liquor (P),Corona Familiar,2/10/2026,,10.00,10.00,0.0%,,$312.50,$312.50,0.0%,,$87.45,$87.45,0.0%
