Customer Num,Customer Name,Brand Family,Load Sheet Date,Case Equiv   2025,Case Equiv   2026,Case Equiv Unit Difference,Case Equiv Percentage Difference,$vol   2025,$vol   2026,$vol Unit Difference,$vol Percentage Difference,Gross Profit   2025,Gross Profit   2026,Gross Profit Unit Difference,Gross Profit Percentage Difference
15040,Legacy Bar & Liquor,Blue Moon,5/13/2025,1.60,,-1.60,-100.0%,$46.60,,($46.60),-100.0%,$11.55,,($11.55),-100.0%
15040,Legacy Bar & Liquor,Modelo Especial,7/2/2025,15.58,,-15.58,-100.0%,$497.00,,($497.00),-100.0%,$138.26,,($138.26),-100.0%
15040,Legacy Bar & Liquor,Heineken USA,3/31/2026,,1.75,1.75,0.0%,,$64.50,$64.50,0.0%,,$17.02,$17.02,0.0%
15040,Legacy Bar & Liquor,Corona Premier,2/25/2026,,-1.00,-1.00,0.0%,,($28.90),($28.90),0.0%,,($7.99),($7.99),0.0%
15040,Legacy Bar & Liquor,Corona Extra,5/12/2026,,12.92,12.92,0.0%,,$452.50,$452.50,0.0%,,$131.26,$131.26,0.0%
15040,Legacy Bar & Liquor,Yuengling Lager,4/7/2026,,1.00,1.00,0.0%,,$28.00,$28.00,0.0%,,$8.88,$8.88,0.0%
15040,Legacy Bar & Liquor,Corona Extra,3/31/2026,,5.83,5.83,0.0%,,$221.00,$221.00,0.0%,,$63.38,$63.38,0.0%
15040,Legacy Bar & Liquor,Lite,7/1/2026,,10.33,10.33,0.0%,,$226.30,$226.30,0.0%,,$57.51,$57.51,0.0%
15040,Legacy Bar & Liquor,Blue Moon,4/25/2025,0.80,,-0.80,-100.0%,$23.30,,($23.30),-100.0%,$5.78,,($5.78),-100.0%
15040,Legacy Bar & Liquor,Coors Light,7/1/2026,,6.08,6.08,0.0%,,$135.85,$135.85,0.0%,,$41.17,$41.17,0.0%
15040,Legacy Bar & Liquor,Coors Light,3/31/2026,,0.33,0.33,0.0%,,$36.40,$36.40,0.0%,,$20.62,$20.62,0.0%
15040,Legacy Bar & Liquor,Modelo Negra,5/13/2025,1.00,,-1.00,-100.0%,$31.50,,($31.50),-100.0%,$5.95,,($5.95),-100.0%
15040,Legacy Bar & Liquor,Corona Familiar,4/14/2026,,1.33,1.33,0.0%,,$37.50,$37.50,0.0%,,$11.21,$11.21,0.0%
15040,Legacy Bar & Liquor,Angry Orchard,5/26/2026,,2.00,2.00,0.0%,,$77.50,$77.50,0.0%,,$25.46,$25.46,0.0%
15040,Legacy Bar & Liquor,Victoria,7/14/2026,,2.33,2.33,0.0%,,$68.85,$68.85,0.0%,,$20.01,$20.01,0.0%
15040,Legacy Bar & Liquor,Modelo Especial,2/3/2026,,12.00,12.00,0.0%,,$388.50,$388.50,0.0%,,$100.74,$100.74,0.0%
15040,Legacy Bar & Liquor,Corona Extra,3/10/2026,,2.92,2.92,0.0%,,$111.50,$111.50,0.0%,,$31.80,$31.80,0.0%
15040,Legacy Bar & Liquor,Steel Reserve,2/25/2026,,1.00,1.00,0.0%,,$17.90,$17.90,0.0%,,$5.50,$5.50,0.0%
15040,Legacy Bar & Liquor,Miller High Life,6/25/2025,5.00,,-5.00,-100.0%,$103.50,,($103.50),-100.0%,$25.70,,($25.70),-100.0%
15040,Legacy Bar & Liquor,Lite,7/7/2026,,10.50,10.50,0.0%,,$254.30,$254.30,0.0%,,$70.27,$70.27,0.0%
15040,Legacy Bar & Liquor,Mike's Hard Lemonade,3/10/2026,,0.93,0.93,0.0%,,$33.50,$33.50,0.0%,,$10.56,$10.56,0.0%
15040,Legacy Bar & Liquor,Modelo Negra,3/3/2026,,1.00,1.00,0.0%,,$31.50,$31.50,0.0%,,$8.95,$8.95,0.0%
15040,Legacy Bar & Liquor,White Claw,3/31/2026,,5.80,5.80,0.0%,,$206.20,$206.20,0.0%,,$56.85,$56.85,0.0%
15040,Legacy Bar & Liquor,Modelo Negra,6/17/2025,1.00,,-1.00,-100.0%,$31.50,,($31.50),-100.0%,$8.95,,($8.95),-100.0%
15040,Legacy Bar & Liquor,Blue Moon,5/30/2025,5.00,,-5.00,-100.0%,$176.25,,($176.25),-100.0%,$53.88,,($53.88),-100.0%
15040,Legacy Bar & Liquor,Lite,7/22/2026,,10.00,10.00,0.0%,,$210.50,$210.50,0.0%,,$53.61,$53.61,0.0%
15040,Legacy Bar & Liquor,Heineken USA,5/12/2026,,4.00,4.00,0.0%,,$93.00,$93.00,0.0%,,$21.66,$21.66,0.0%
15040,Legacy Bar & Liquor,Voodoo Family,2/14/2025,3.00,,-3.00,-100.0%,$106.50,,($106.50),-100.0%,$29.94,,($29.94),-100.0%
23003,Pete's Liquors,Cayman Jack,6/10/2025,6.67,,-6.67,-100.0%,$212.00,,($212.00),-100.0%,$56.19,,($56.19),-100.0%
23003,Pete's Liquors,Corona Extra,5/6/2026,,10.00,10.00,0.0%,,$312.50,$312.50,0.0%,,$71.20,$71.20,0.0%
23003,Pete's Liquors,Angry Orchard,4/8/2025,6.00,,-6.00,-100.0%,$219.50,,($219.50),-100.0%,$65.39,,($65.39),-100.0%
23003,Pete's Liquors,Corona Extra,5/15/2026,,14.00,14.00,0.0%,,$518.10,$518.10,0.0%,,$139.31,$139.31,0.0%
23003,Pete's Liquors,Modelo Especial,2/13/2025,25.00,,-25.00,-100.0%,$752.50,,($752.50),-100.0%,$177.25,,($177.25),-100.0%
23003,Pete's Liquors,Yuengling Lager,7/9/2025,3.00,,-3.00,-100.0%,$81.00,,($81.00),-100.0%,$23.57,,($23.57),-100.0%
23003,Pete's Liquors,Corona Light,7/1/2026,,3.00,3.00,0.0%,,$93.75,$93.75,0.0%,,$21.36,$21.36,0.0%
23003,Pete's Liquors,Lite,6/10/2026,,28.08,28.08,0.0%,,$626.55,$626.55,0.0%,,$161.14,$161.14,0.0%
23003,Pete's Liquors,White Claw,4/24/2025,2.93,,-2.93,-100.0%,$84.00,,($84.00),-100.0%,$18.03,,($18.03),-100.0%
23003,Pete's Liquors,Modelo Especial,6/19/2025,10.00,,-10.00,-100.0%,$295.00,,($295.00),-100.0%,$67.00,,($67.00),-100.0%
23003,Pete's Liquors,Red Stripe,7/10/2025,2.80,,-2.80,-100.0%,$83.00,,($83.00),-100.0%,$24.88,,($24.88),-100.0%
23003,Pete's Liquors,Voodoo Family,4/23/2026,,5.00,5.00,0.0%,,$184.70,$184.70,0.0%,,$47.94,$47.94,0.0%
23003,Pete's Liquors,Corona Premier,5/7/2025,2.00,,-2.00,-100.0%,$63.00,,($63.00),-100.0%,$17.74,,($17.74),-100.0%
23003,Pete's Liquors,Blue Moon,6/24/2026,,3.00,3.00,0.0%,,$97.50,$97.50,0.0%,,$27.19,$27.19,0.0%
23003,Pete's Liquors,Corona Extra,5/21/2025,66.00,,-66.00,-100.0%,"$2,078.80",,"($2,078.80)",-100.0%,$592.55,,($592.55),-100.0%
23003,Pete's Liquors,Corona Familiar,2/18/2026,,25.00,25.00,0.0%,,$783.75,$783.75,0.0%,,$219.88,$219.88,0.0%
23003,Pete's Liquors,Twisted Tea,4/2/2026,,25.00,25.00,0.0%,,$725.00,$725.00,0.0%,,$195.75,$195.75,0.0%
23003,Pete's Liquors,Corona Familiar,7/11/2025,10.00,,-10.00,-100.0%,$315.00,,($315.00),-100.0%,$86.90,,($86.90),-100.0%
23003,Pete's Liquors,Miller Genuine Draft,6/28/2025,1.25,,-1.25,-100.0%,$26.00,,($26.00),-100.0%,$6.31,,($6.31),-100.0%
23003,Pete's Liquors,Corona Extra,6/18/2026,,3.00,3.00,0.0%,,$93.90,$93.90,0.0%,,$25.86,$25.86,0.0%
23003,Pete's Liquors,White Claw,3/12/2026,,4.00,4.00,0.0%,,$145.00,$145.00,0.0%,,$39.97,$39.97,0.0%
23003,Pete's Liquors,Yuengling Lager,5/14/2025,1.00,,-1.00,-100.0%,$28.00,,($28.00),-100.0%,$8.88,,($8.88),-100.0%
23003,Pete's Liquors,Lite,2/6/2026,,13.00,13.00,0.0%,,$263.00,$263.00,0.0%,,$69.07,$69.07,0.0%
23003,Pete's Liquors,Angry Orchard,7/23/2025,5.00,,-5.00,-100.0%,$177.00,,($177.00),-100.0%,$52.94,,($52.94),-100.0%
23003,Pete's Liquors,Corona Extra,6/26/2026,,99.00,99.00,0.0%,,"$3,117.00","$3,117.00",0.0%,,$887.51,$887.51,0.0%
23003,Pete's Liquors,Pacifico,7/10/2026,,1.00,1.00,0.0%,,$31.50,$31.50,0.0%,,$8.95,$8.95,0.0%
23003,Pete's Liquors,Heineken USA,2/6/2026,,4.83,4.83,0.0%,,$156.50,$156.50,0.0%,,$44.02,$44.02,0.0%
23003,Pete's Liquors,Modelo Especial,2/18/2025,24.00,,-24.00,-100.0%,$751.25,,($751.25),-100.0%,$212.21,,($212.21),-100.0%
23003,Pete's Liquors,Coors Light,4/30/2025,43.75,,-43.75,-100.0%,$799.65,,($799.65),-100.0%,$230.18,,($230.18),-100.0%
23003,Pete's Liquors,Modelo Negra,6/25/2025,1.00,,-1.00,-100.0%,$31.30,,($31.30),-100.0%,$8.62,,($8.62),-100.0%
23003,Pete's Liquors,Coors Light,7/30/2026,,21.67,21.67,0.0%,,$484.45,$484.45,0.0%,,$139.17,$139.17,0.0%
23003,Pete's Liquors,Coors Light,5/1/2026,,10.83,10.83,0.0%,,$227.15,$227.15,0.0%,,$55.64,$55.64,0.0%
23003,Pete's Liquors,Yuengling Lager,7/10/2026,,10.00,10.00,0.0%,,$258.00,$258.00,0.0%,,$75.74,$75.74,0.0%
23003,Pete's Liquors,Corona Extra,4/1/2026,,4.00,4.00,0.0%,,$125.20,$125.20,0.0%,,$34.48,$34.48,0.0%
23003,Pete's Liquors,Coors Light,6/9/2026,,29.92,29.92,0.0%,,$635.80,$635.80,0.0%,,$176.25,$176.25,0.0%
23003,Pete's Liquors,Corona Sunbrew,7/30/2026,,2.00,2.00,0.0%,,$62.00,$62.00,0.0%,,$17.24,$17.24,0.0%
23003,Pete's Liquors,Corona Extra,5/22/2026,,20.50,20.50,0.0%,,$701.20,$701.20,0.0%,,$175.77,$175.77,0.0%
23003,Pete's Liquors,Pilsner Urquell,5/21/2026,,5.00,5.00,0.0%,,$159.55,$159.55,0.0%,,$44.09,$44.09,0.0%
23003,Pete's Liquors,Coors,4/15/2025,5.00,,-5.00,-100.0%,$123.00,,($123.00),-100.0%,$34.95,,($34.95),-100.0%
23003,Pete's Liquors,Modelo Negra,3/25/2025,1.00,,-1.00,-100.0%,$31.30,,($31.30),-100.0%,$8.62,,($8.62),-100.0%
23003,Pete's Liquors,Voodoo Family,2/26/2026,,6.00,6.00,0.0%,,$228.60,$228.60,0.0%,,$59.40,$59.40,0.0%
23003,Pete's Liquors,Sapporo,2/13/2026,,4.92,4.92,0.0%,,$147.00,$147.00,0.0%,,$43.56,$43.56,0.0%
23003,Pete's Liquors,Cape May,4/2/2026,,5.00,5.00,0.0%,,$200.00,$200.00,0.0%,,$57.68,$57.68,0.0%
23003,Pete's Liquors,Coors,3/6/2026,,3.00,3.00,0.0%,,$73.80,$73.80,0.0%,,$20.97,$20.97,0.0%
23003,Pete's Liquors,Heineken 0.0,2/27/2025,3.74,,-3.74,-100.0%,$125.40,,($125.40),-100.0%,$35.01,,($35.01),-100.0%
23003,Pete's Liquors,Corona Light,5/13/2025,4.00,,-4.00,-100.0%,$124.60,,($124.60),-100.0%,$34.78,,($34.78),-100.0%
23003,Pete's Liquors,Red Stripe,4/3/2025,2.80,,-2.80,-100.0%,$83.00,,($83.00),-100.0%,$25.88,,($25.88),-100.0%
23003,Pete's Liquors,Cape May,5/8/2026,,3.00,3.00,0.0%,,$141.00,$141.00,0.0%,,$46.11,$46.11,0.0%
23003,Pete's Liquors,Miller High Life,5/2/2025,10.00,,-10.00,-100.0%,$197.75,,($197.75),-100.0%,$49.15,,($49.15),-100.0%
23003,Pete's Liquors,Grolsch,5/22/2025,2.80,,-2.80,-100.0%,$96.65,,($96.65),-100.0%,$24.10,,($24.10),-100.0%
23003,Pete's Liquors,Lite,3/5/2026,,1.75,1.75,0.0%,,$44.55,$44.55,0.0%,,$11.80,$11.80,0.0%
23003,Pete's Liquors,Coors Light,4/2/2026,,8.75,8.75,0.0%,,$175.30,$175.30,0.0%,,$47.95,$47.95,0.0%
23003,Pete's Liquors,Modelo Especial,5/6/2026,,4.00,4.00,0.0%,,$112.50,$112.50,0.0%,,$33.62,$33.62,0.0%
23003,Pete's Liquors,Voodoo Family,3/20/2026,,4.00,4.00,0.0%,,$152.40,$152.40,0.0%,,$39.60,$39.60,0.0%
23003,Pete's Liquors,White Claw,3/13/2025,4.00,,-4.00,-100.0%,$135.00,,($135.00),-100.0%,$36.97,,($36.97),-100.0%
23003,Pete's Liquors,Corona Extra,7/17/2026,,1.00,1.00,0.0%,,$31.30,$31.30,0.0%,,$8.62,$8.62,0.0%
23003,Pete's Liquors,Coors,7/17/2026,,3.00,3.00,0.0%,,$77.00,$77.00,0.0%,,$22.59,$22.59,0.0%
23003,Pete's Liquors,Corona Light,6/12/2025,3.00,,-3.00,-100.0%,$93.75,,($93.75),-100.0%,$26.24,,($26.24),-100.0%
23003,Pete's Liquors,Corona Premier,6/12/2025,2.00,,-2.00,-100.0%,$62.75,,($62.75),-100.0%,$17.62,,($17.62),-100.0%
23003,Pete's Liquors,Angry Orchard,6/28/2025,5.00,,-5.00,-100.0%,$186.00,,($186.00),-100.0%,$56.07,,($56.07),-100.0%
23003,Pete's Liquors,Corona Familiar,4/16/2026,,8.00,8.00,0.0%,,$251.00,$251.00,0.0%,,$70.46,$70.46,0.0%
23003,Pete's Liquors,Corona Familiar,6/12/2026,,4.00,4.00,0.0%,,$125.00,$125.00,0.0%,,$34.98,$34.98,0.0%
23003,Pete's Liquors,Corona Familiar,7/23/2025,10.00,,-10.00,-100.0%,$312.50,,($312.50),-100.0%,$87.45,,($87.45),-100.0%
23003,Pete's Liquors,Twisted Tea,3/13/2025,5.00,,-5.00,-100.0%,$154.50,,($154.50),-100.0%,$46.15,,($46.15),-100.0%
23003,Pete's Liquors,Mike's Hard Lemonade,4/21/2025,4.80,,-4.80,-100.0%,$162.50,,($162.50),-100.0%,$49.23,,($49.23),-100.0%
23003,Pete's Liquors,Modelo Chelada,3/11/2026,,3.00,3.00,0.0%,,$93.90,$93.90,0.0%,,$25.86,$25.86,0.0%
23003,Pete's Liquors,Modelo Negra,2/13/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.89,$17.89,0.0%
23003,Pete's Liquors,Modelo Especial,5/15/2026,,0.58,0.58,0.0%,,$21.40,$21.40,0.0%,,$5.71,$5.71,0.0%
23003,Pete's Liquors,Modelo Chelada,5/21/2026,,8.00,8.00,0.0%,,$249.10,$249.10,0.0%,,$66.22,$66.22,0.0%
23003,Pete's Liquors,Heineken Light,7/9/2025,3.00,,-3.00,-100.0%,$93.75,,($93.75),-100.0%,$23.52,,($23.52),-100.0%
23003,Pete's Liquors,Amstel,5/29/2025,1.00,,-1.00,-100.0%,$35.00,,($35.00),-100.0%,$11.20,,($11.20),-100.0%
23003,Pete's Liquors,Coors Light,4/15/2025,10.67,,-10.67,-100.0%,$231.60,,($231.60),-100.0%,$52.06,,($52.06),-100.0%
23003,Pete's Liquors,Corona Familiar,6/30/2025,1.33,,-1.33,-100.0%,$37.00,,($37.00),-100.0%,$10.71,,($10.71),-100.0%
23003,Pete's Liquors,Coors,3/18/2026,,9.00,9.00,0.0%,,$221.40,$221.40,0.0%,,$62.91,$62.91,0.0%
23003,Pete's Liquors,Coors Light,2/13/2025,5.00,,-5.00,-100.0%,$123.00,,($123.00),-100.0%,$34.95,,($34.95),-100.0%
23003,Pete's Liquors,Corona Extra,7/14/2026,,8.00,8.00,0.0%,,$245.50,$245.50,0.0%,,$59.38,$59.38,0.0%
23003,Pete's Liquors,Truly,7/10/2025,2.00,,-2.00,-100.0%,$66.80,,($66.80),-100.0%,$21.32,,($21.32),-100.0%
23003,Pete's Liquors,Red Stripe,5/22/2025,2.80,,-2.80,-100.0%,$83.00,,($83.00),-100.0%,$24.88,,($24.88),-100.0%
23003,Pete's Liquors,Corona Premier,2/18/2026,,12.00,12.00,0.0%,,$333.15,$333.15,0.0%,,$93.92,$93.92,0.0%
23003,Pete's Liquors,Modelo Negra,5/2/2025,5.00,,-5.00,-100.0%,$162.50,,($162.50),-100.0%,$41.85,,($41.85),-100.0%
23003,Pete's Liquors,Coors Light,3/20/2026,,9.50,9.50,0.0%,,$232.00,$232.00,0.0%,,$67.33,$67.33,0.0%
23003,Pete's Liquors,Coors,7/23/2025,5.00,,-5.00,-100.0%,$123.00,,($123.00),-100.0%,$34.95,,($34.95),-100.0%
23003,Pete's Liquors,Coors Light,6/5/2025,15.00,,-15.00,-100.0%,$271.00,,($271.00),-100.0%,$71.30,,($71.30),-100.0%
23003,Pete's Liquors,Corona Familiar,4/24/2025,2.00,,-2.00,-100.0%,$62.50,,($62.50),-100.0%,$17.49,,($17.49),-100.0%
23003,Pete's Liquors,Corona Sunbrew,2/18/2026,,1.00,1.00,0.0%,,$31.00,$31.00,0.0%,,$6.87,$6.87,0.0%
23003,Pete's Liquors,Coors,7/24/2026,,2.00,2.00,0.0%,,$55.60,$55.60,0.0%,,$17.22,$17.22,0.0%
23003,Pete's Liquors,Modelo Especial,6/19/2026,,0.58,0.58,0.0%,,$21.40,$21.40,0.0%,,$5.71,$5.71,0.0%
23003,Pete's Liquors,Heineken 0.0,3/5/2026,,2.80,2.80,0.0%,,$94.05,$94.05,0.0%,,$26.25,$26.25,0.0%
23003,Pete's Liquors,Sierra Nevada,7/24/2026,,5.00,5.00,0.0%,,$178.50,$178.50,0.0%,,$50.93,$50.93,0.0%
23003,Pete's Liquors,Modelo Especial,4/7/2026,,1.75,1.75,0.0%,,$64.20,$64.20,0.0%,,$17.14,$17.14,0.0%
23003,Pete's Liquors,Coors,7/1/2026,,6.00,6.00,0.0%,,$147.60,$147.60,0.0%,,$41.94,$41.94,0.0%
23003,Pete's Liquors,Modelo Especial,3/12/2026,,3.50,3.50,0.0%,,$128.40,$128.40,0.0%,,$34.28,$34.28,0.0%
23003,Pete's Liquors,Steel Reserve,5/28/2026,,5.00,5.00,0.0%,,$79.50,$79.50,0.0%,,$20.01,$20.01,0.0%
23003,Pete's Liquors,Mike's Hard Lemonade,6/30/2025,9.54,,-9.54,-100.0%,$308.75,,($308.75),-100.0%,$85.02,,($85.02),-100.0%
23003,Pete's Liquors,Modelo Chelada,5/21/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
23003,Pete's Liquors,Coors,3/25/2025,6.00,,-6.00,-100.0%,$147.60,,($147.60),-100.0%,$41.94,,($41.94),-100.0%
23003,Pete's Liquors,Miller High Life,7/17/2025,10.00,,-10.00,-100.0%,$197.75,,($197.75),-100.0%,$49.15,,($49.15),-100.0%
23003,Pete's Liquors,Modelo Especial,4/16/2026,,26.17,26.17,0.0%,,$823.55,$823.55,0.0%,,$231.45,$231.45,0.0%
23003,Pete's Liquors,Coors,4/30/2025,13.00,,-13.00,-100.0%,$280.30,,($280.30),-100.0%,$80.95,,($80.95),-100.0%
23003,Pete's Liquors,Modelo Especial,4/21/2025,23.00,,-23.00,-100.0%,$686.50,,($686.50),-100.0%,$159.30,,($159.30),-100.0%
23003,Pete's Liquors,Modelo Especial,7/8/2025,23.00,,-23.00,-100.0%,$718.50,,($718.50),-100.0%,$202.71,,($202.71),-100.0%
23003,Pete's Liquors,Modelo Especial,3/5/2026,,25.00,25.00,0.0%,,$762.50,$762.50,0.0%,,$187.25,$187.25,0.0%
23003,Pete's Liquors,Heineken USA,7/1/2026,,56.00,56.00,0.0%,,"$1,777.75","$1,777.75",0.0%,,$453.45,$453.45,0.0%
23003,Pete's Liquors,Sun Cruiser,6/26/2026,,5.00,5.00,0.0%,,$235.00,$235.00,0.0%,,$128.15,$128.15,0.0%
23003,Pete's Liquors,Modelo Chelada,7/30/2025,7.00,,-7.00,-100.0%,$219.10,,($219.10),-100.0%,$59.85,,($59.85),-100.0%
23003,Pete's Liquors,Lite,5/2/2025,10.00,,-10.00,-100.0%,$246.00,,($246.00),-100.0%,$66.81,,($66.81),-100.0%
23003,Pete's Liquors,Voodoo Family,3/13/2025,4.00,,-4.00,-100.0%,$152.40,,($152.40),-100.0%,$39.60,,($39.60),-100.0%
23003,Pete's Liquors,Coors Light,7/17/2025,14.67,,-14.67,-100.0%,$312.60,,($312.60),-100.0%,$84.21,,($84.21),-100.0%
23003,Pete's Liquors,Corona Extra,5/13/2025,20.58,,-20.58,-100.0%,$723.15,,($723.15),-100.0%,$196.23,,($196.23),-100.0%
23003,Pete's Liquors,Corona Extra,2/18/2026,,60.00,60.00,0.0%,,"$1,890.00","$1,890.00",0.0%,,$531.20,$531.20,0.0%
23003,Pete's Liquors,Yuengling Lager,6/12/2025,3.00,,-3.00,-100.0%,$82.50,,($82.50),-100.0%,$25.15,,($25.15),-100.0%
23003,Pete's Liquors,Modelo Especial,5/13/2025,25.00,,-25.00,-100.0%,$780.00,,($780.00),-100.0%,$219.63,,($219.63),-100.0%
23003,Pete's Liquors,Victoria,6/5/2025,2.00,,-2.00,-100.0%,$62.70,,($62.70),-100.0%,$17.60,,($17.60),-100.0%
23003,Pete's Liquors,Yuengling Lager,6/17/2026,,8.00,8.00,0.0%,,$208.80,$208.80,0.0%,,$60.98,$60.98,0.0%
23003,Pete's Liquors,Corona Familiar,6/26/2026,,5.00,5.00,0.0%,,$156.25,$156.25,0.0%,,$43.73,$43.73,0.0%
23003,Pete's Liquors,Corona Light,2/18/2026,,10.00,10.00,0.0%,,$313.75,$313.75,0.0%,,$88.08,$88.08,0.0%
23003,Pete's Liquors,Lite,4/24/2025,22.33,,-22.33,-100.0%,$467.70,,($467.70),-100.0%,$126.43,,($126.43),-100.0%
23003,Pete's Liquors,Corona Familiar,2/4/2025,10.00,,-10.00,-100.0%,$313.50,,($313.50),-100.0%,$87.95,,($87.95),-100.0%
23003,Pete's Liquors,Peroni,4/3/2025,4.67,,-4.67,-100.0%,$164.40,,($164.40),-100.0%,$43.18,,($43.18),-100.0%
23003,Pete's Liquors,Blue Moon,2/27/2025,2.00,,-2.00,-100.0%,$68.00,,($68.00),-100.0%,$19.68,,($19.68),-100.0%
23003,Pete's Liquors,Blue Moon,5/1/2025,10.00,,-10.00,-100.0%,$329.50,,($329.50),-100.0%,$89.38,,($89.38),-100.0%
23003,Pete's Liquors,Modelo Especial,4/24/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$24.21,,($24.21),-100.0%
23003,Pete's Liquors,Corona Extra,7/1/2025,14.58,,-14.58,-100.0%,$536.75,,($536.75),-100.0%,$144.56,,($144.56),-100.0%
23003,Pete's Liquors,Lite,4/23/2026,,1.75,1.75,0.0%,,$44.55,$44.55,0.0%,,$11.80,$11.80,0.0%
23003,Pete's Liquors,Modelo Chelada,6/18/2026,,7.00,7.00,0.0%,,$215.20,$215.20,0.0%,,$52.09,$52.09,0.0%
23003,Pete's Liquors,Corona Sunbrew,6/30/2025,1.00,,-1.00,-100.0%,$31.30,,($31.30),-100.0%,$8.62,,($8.62),-100.0%
23003,Pete's Liquors,Modelo Especial,6/4/2026,,25.00,25.00,0.0%,,$762.50,$762.50,0.0%,,$180.80,$180.80,0.0%
23003,Pete's Liquors,Modelo Chelada,7/10/2025,3.00,,-3.00,-100.0%,$92.60,,($92.60),-100.0%,$23.11,,($23.11),-100.0%
23003,Pete's Liquors,Modelo Aquas Frescas,5/6/2026,,3.00,3.00,0.0%,,$93.00,$93.00,0.0%,,$25.86,$25.86,0.0%
23003,Pete's Liquors,Heineken USA,4/15/2026,,4.92,4.92,0.0%,,$156.50,$156.50,0.0%,,$44.03,$44.03,0.0%
23003,Pete's Liquors,Lite,7/25/2025,9.25,,-9.25,-100.0%,$221.80,,($221.80),-100.0%,$60.48,,($60.48),-100.0%
23003,Pete's Liquors,Modelo Especial,4/24/2026,,25.00,25.00,0.0%,,$762.50,$762.50,0.0%,,$188.30,$188.30,0.0%
23003,Pete's Liquors,White Claw,6/3/2025,2.40,,-2.40,-100.0%,$82.50,,($82.50),-100.0%,$19.06,,($19.06),-100.0%
23003,Pete's Liquors,Modelo Especial,7/1/2025,25.00,,-25.00,-100.0%,$752.50,,($752.50),-100.0%,$177.25,,($177.25),-100.0%
23003,Pete's Liquors,Peroni,5/19/2026,,4.67,4.67,0.0%,,$165.80,$165.80,0.0%,,$44.01,$44.01,0.0%
23003,Pete's Liquors,Pilsner Urquell,3/18/2026,,5.00,5.00,0.0%,,$158.40,$158.40,0.0%,,$43.59,$43.59,0.0%
23003,Pete's Liquors,Lite,7/1/2026,,18.50,18.50,0.0%,,$354.80,$354.80,0.0%,,$93.90,$93.90,0.0%
23003,Pete's Liquors,Corona Light,4/16/2026,,12.00,12.00,0.0%,,$376.50,$376.50,0.0%,,$105.69,$105.69,0.0%
23003,Pete's Liquors,White Claw,5/22/2025,3.20,,-3.20,-100.0%,$108.00,,($108.00),-100.0%,$29.58,,($29.58),-100.0%
23003,Pete's Liquors,Lite,3/25/2025,19.33,,-19.33,-100.0%,$415.30,,($415.30),-100.0%,$110.05,,($110.05),-100.0%
23003,Pete's Liquors,Coors,7/16/2025,6.00,,-6.00,-100.0%,$147.60,,($147.60),-100.0%,$41.94,,($41.94),-100.0%
23003,Pete's Liquors,Victoria,7/1/2026,,3.00,3.00,0.0%,,$93.35,$93.35,0.0%,,$26.04,$26.04,0.0%
23003,Pete's Liquors,Peroni,5/22/2025,4.67,,-4.67,-100.0%,$163.00,,($163.00),-100.0%,$40.98,,($40.98),-100.0%
23003,Pete's Liquors,Modelo Negra,6/9/2026,,2.00,2.00,0.0%,,$63.00,$63.00,0.0%,,$17.89,$17.89,0.0%
23003,Pete's Liquors,Sapporo,3/24/2026,,4.75,4.75,0.0%,,$156.00,$156.00,0.0%,,$42.53,$42.53,0.0%
23003,Pete's Liquors,Pacifico,4/3/2025,1.00,,-1.00,-100.0%,$29.50,,($29.50),-100.0%,$8.10,,($8.10),-100.0%
23003,Pete's Liquors,Corona Extra,6/4/2026,,1.00,1.00,0.0%,,$31.30,$31.30,0.0%,,$8.62,$8.62,0.0%
23003,Pete's Liquors,Grolsch,4/23/2026,,2.80,2.80,0.0%,,$97.80,$97.80,0.0%,,$24.32,$24.32,0.0%
23003,Pete's Liquors,Voodoo Family,3/25/2025,5.00,,-5.00,-100.0%,$190.50,,($190.50),-100.0%,$49.50,,($49.50),-100.0%
23003,Pete's Liquors,Pilsner Urquell,5/6/2026,,5.00,5.00,0.0%,,$158.40,$158.40,0.0%,,$43.59,$43.59,0.0%
23003,Pete's Liquors,Samuel Adams,4/3/2025,13.00,,-13.00,-100.0%,$400.40,,($400.40),-100.0%,$101.01,,($101.01),-100.0%
23003,Pete's Liquors,Modelo Chelada,6/30/2025,4.00,,-4.00,-100.0%,$125.20,,($125.20),-100.0%,$34.48,,($34.48),-100.0%
23003,Pete's Liquors,Sierra Nevada,2/13/2026,,5.00,5.00,0.0%,,$187.50,$187.50,0.0%,,$51.65,$51.65,0.0%
23003,Pete's Liquors,Modelo Especial,3/5/2025,3.00,,-3.00,-100.0%,$93.90,,($93.90),-100.0%,$25.86,,($25.86),-100.0%
23003,Pete's Liquors,Voodoo Family,6/30/2025,5.00,,-5.00,-100.0%,$186.80,,($186.80),-100.0%,$48.84,,($48.84),-100.0%
23003,Pete's Liquors,Heineken Light,5/8/2026,,9.00,9.00,0.0%,,$281.65,$281.65,0.0%,,$71.32,$71.32,0.0%
23003,Pete's Liquors,White Claw,4/30/2025,25.00,,-25.00,-100.0%,$788.00,,($788.00),-100.0%,$214.34,,($214.34),-100.0%
