Sales Rep Assigned,On-Off Premise,Customer Num,Customer Name,Shipping Address,City,Distribution Area,Buyer Count   6/1/2026 - 8/31/2026
Matt Powierski,Off Premise,36006,Wallington Liquor and Wine,168 Main Ave,Wallington,Sales,1.00
Matt Powierski,Off Premise,37013,Joe's Liquors,114 Outwater Lane,Garfield,Bergen,1.00
Matt Powierski,Off Premise,27031,Home Wine Liquor (Passaic),593 Main Ave,Passaic,Passaic,1.00
Matt Powierski,Off Premise,32017,Wine Grand (Carlstadt),675 Paterson Ave,Carlstadt,Bergen,1.00
Matt Powierski,On Premise,37040,The Venetian,546 River Rd,Garfield,Bergen,1.00
Matt Powierski,Off Premise,77009,M & M Wine & Spirits,429 Market St,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,37025,All Nations Liq,80 Passaic St,Garfield,Bergen,1.00
Matt Powierski,On Premise,33004,Gray Cliff (A),290 Moonachie Ave,Moonachie,Bergen,1.00
Matt Powierski,Off Premise,37006,Garfield Discount Liquors,76 Jewell St,Garfield,Bergen,1.00
Matt Powierski,On Premise,77014,Blvd Bar & Grill (Z),401 Boulevard,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,33002,Moonachie Liquors,46 Moonachie Rd,Moonachie,Bergen,1.00
Matt Powierski,Off Premise,42004,Wine And People,260 Bergen Tpk,Little Ferry,Bergen,1.00
Matt Powierski,Off Premise,36016,King Liquors,434 Main Ave,Wallington,Bergen,1.00
Matt Powierski,On Premise,37047,Dp's Pub & Seafood Grill,732 River Dr,Garfield,Bergen,1.00
Matt Powierski,Off Premise,32014,Wine Liquor Shop,434 Hackensack St,Carlstadt,Bergen,1.00
Matt Powierski,On Premise,37075,Deja Vu (Z),50 River Drive,Garfield,Bergen,1.00
Matt Powierski,Off Premise,77012,Payless Liquor & Dell,251 Elm St,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,42010,Little Ferry Wines/Liquor,66 Marshall Ave,Little Ferry,Bergen,1.00
Matt Powierski,Off Premise,31008,Metro Wine And Liq(A),89 NJ-17,East Rutherford,Bergen,1.00
Matt Powierski,On Premise,37001,Good Fella's (Z) Rest.,661 Midland Ave,Garfield,Bergen,1.00
Matt Powierski,Off Premise,31060,Bottle Republic (Rutherford),10 NJ-17,Rutherford,Bergen,1.00
Matt Powierski,Off Premise,26001,Luigi's Liquor (A),175 Jefferson St,Passaic,Passaic,1.00
Matt Powierski,Off Premise,36007,Shop Rite Of Wallington,375 Paterson Ave,Wallington,Bergen,1.00
Matt Powierski,On Premise,32009,American Lgn (P) (Carlstadt),412 Third St,Carlstadt,Bergen,1.00
Matt Powierski,Off Premise,77007,Wine Land,894 River Dr,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,77004,Lidl Elmwood Park,58 Broadway,Elmwood Park,Sales,1.00
Matt Powierski,Off Premise,37002,Garfield Bar & Liq (P),46 Wood St,Garfield,Bergen,1.00
Matt Powierski,Off Premise,77016,Metro Liquor (Elmwood Park),100 Broadway,Elmwood Park,Bergen,1.00
Matt Powierski,On Premise,37026,"Michele (Z) Rest,",32 Passaic St,Garfield,Bergen,1.00
Matt Powierski,On Premise,77011,Asu Mare Peru Restobar,430 Market St,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,37044,Riverview Liquors & Bar,800 River Dr.,Garfield,Sales,1.00
Matt Powierski,On Premise,77017,Hook & Reel,100 Broaway Suite 13,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,37068,Whoopee Liq (A),194 Van Winkle Ave,Garfield,Bergen,1.00
Matt Powierski,Off Premise,31033,Capri Deli&Liq (P),226 Paterson Ave,East Rutherford,Bergen,1.00
Matt Powierski,On Premise,42014,Segovia Steak House(A),217 Main St,Little Ferry,Bergen,1.00
Matt Powierski,Off Premise,27032,Cork and Barrel,217 Brook Ave.,Passaic,Sales,1.00
Matt Powierski,Off Premise,37029,River Drive Bar (P),85 River Dr,Garfield,Bergen,1.00
Matt Powierski,On Premise,36043,Sports Bar & Liquors,171 Hathaway St,Wallington,Bergen,1.00
Matt Powierski,On Premise,42017,Cast Iron Pot Signature,260 Bergen Turnpike,Little Ferry,Bergen,1.00
Matt Powierski,Off Premise,31004,Metro Liquors (East Rutherford),576 Paterson Ave,East Rutherford,Bergen,1.00
Matt Powierski,On Premise,37050,Royal Manor,454 Midland Ave,Garfield,Bergen,1.00
Matt Powierski,On Premise,33003,Segovia,150 Moonachie Road,Moonachie,Bergen,1.00
Matt Powierski,Off Premise,77022,All Star Wine & Liquor,21 Midland Ave,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,42011,Buzzzrite Liquors,269 Route Rt 46 West,Little Ferry,Sales,1.00
Matt Powierski,Off Premise,36038,Tatra Haus Restaurant,115 Main Ave,Wallington,Bergen,1.00
Matt Powierski,Off Premise,77002,Birchwood Liq & Deli (Z),545 Boulevard,Elmwood Park,Bergen,1.00
Matt Powierski,Off Premise,27063,Archies (P),229 Main Ave,Passaic,Passaic,1.00
Matt Powierski,Off Premise,37027,Piast Meats & Prov.,1 Passaic St,Garfield,Bergen,1.00
Matt Powierski,Off Premise,36008,Vicki's Bar & Liquors,166 Maple Ave,Wallington,Bergen,1.00
Matt Powierski,On Premise,33006,Bazzarellis (Z),117 Moonachie Rd,Moonachie,Bergen,1.00
Matt Powierski,Off Premise,42012,Vinny's Disc Liq (P),315 Main St,Little Ferry,Bergen,1.00
Matt Powierski,On Premise,37060,Pazza Luna (P),52 Chestnut St,Garfield,Bergen,1.00
Matt Powierski,Off Premise,37023,Worldwide Liquors (A),68 Van Winkle Ave,Garfield,Bergen,1.00
Matt Powierski,Off Premise,37007,Jay's Liquormart,142 Division Ave,Garfield,Bergen,1.00
Matt Powierski,Off Premise,77001,Food Mart Liquor,430 Market St,Elmwood Park,Bergen,1.00
Matt Powierski,On Premise,37038,Wisla Center (Z),73 Main St,Garfield,Bergen,1.00
Matt Powierski,On Premise,36025,Karol's Pub (A),252 Maple Ave,Wallington,Bergen,1.00
Michael Harboy,Off Premise,150078,Tory Corner Liquors (P),261 Main St,West Orange,Essex,1.00
Michael Harboy,On Premise,150501,Nikko Hibachi Steakhouse,38 2 Bridges Rd,Fairfield,Essex,1.00
Michael Harboy,On Premise,150450,Ringside Pub,379 Bloomfield Ave,Caldwell,Essex,1.00
Michael Harboy,On Premise,151020,Porta,499 Bloomfield Ave,Montclair,Essex,1.00
Michael Harboy,Off Premise,151023,Grove Liquors,131 Grove St,Montclair,Essex,1.00
Michael Harboy,Off Premise,150271,Cedar Hill Golf/Cc,100 Walnut St,Livingston,Essex,1.00
Michael Harboy,Off Premise,150005,The Bottle Stop (Caldwell),153 Roseland Ave,Caldwell,Essex,1.00
Michael Harboy,On Premise,150124,Just Jakes,30 Park St,Montclair,Essex,1.00
Michael Harboy,Off Premise,150001,Verona Wine Cellar,360 Bloomfield Ave,Verona,Essex,1.00
Michael Harboy,Off Premise,150036,Romany Liquor Shop (A),227 Glenridge Avenue,Montclair,Essex,1.00
Michael Harboy,Off Premise,150203,B & B Liquors (West Orange),7 Northfield Ave,West Orange,Essex,1.00
Michael Harboy,Off Premise,150108,Caggiano Liquors,65-67 Glenridge Ave,Montclair,Essex,1.00
Michael Harboy,On Premise,151028,Faubourg Montclair,544 Bloomfield Ave,Montclair,Essex,1.00
Michael Harboy,On Premise,151022,Egan & Sons,116-118 Walnut St,Montclair,Essex,1.00
Michael Harboy,On Premise,150195,DOUGH,168 Passaic Ave,Fairfield,Sales,1.00
Michael Harboy,On Premise,150137,Danahers,31 Passaic Ave,Fairfield,Essex,1.00
Michael Harboy,On Premise,151024,The Wellmont Theater,5 Seymour St,Montclair,Essex,1.00
Michael Harboy,Off Premise,150103,Jacks Supermarket,370 Bloomfield Ave,Caldwell,Essex,1.00
Michael Harboy,Off Premise,150002,Shoprite Wine & Spirits,478 Bloomfield Ave,Caldwell,Essex,1.00
Michael Harboy,Off Premise,150190,Quick Stop Liquors,627 Eagle Rock Ave,West Orange,Essex,1.00
Michael Harboy,Off Premise,150018,Cedar Grove Liq (P),597 Pompton Ave,Cedar Grove,Essex,1.00
Michael Harboy,Off Premise,150053,Pilgrim Liquor,283 Pompton Ave,Verona,Essex,1.00
Michael Harboy,On Premise,150049,Verona Inn(Z),624 Bloomfield Ave,Verona,Essex,1.00
Michael Harboy,Off Premise,150628,Don's Wine & Liq(P),53 Washington St,West Orange,Essex,1.00
Michael Harboy,Off Premise,150248,The Wine Rack North Caldwell,27 Bloomfield Ave,North Caldwell,Essex,1.00
Michael Harboy,Off Premise,150100,Angelbeck's,621 Valley Rd,Montclair,Essex,1.00
Michael Harboy,On Premise,151027,Halcyon Seafood Brasserie,114 Walnut St,Montclair,Essex,1.00
Michael Harboy,Off Premise,11001,Lincoln Center Liq,261 Comly Road,Lincoln Park,Morris 3,1.00
Michael Harboy,On Premise,150196,Franklin Steakhouse Tvrn,318 Passaic Ave,Fairfield,Essex,1.00
Michael Harboy,On Premise,12003,Whole Foods Market (Wayne),580 Valley Road,Wayne,Passaic,1.00
Michael Harboy,Off Premise,6004,Kinnelon Country Wine & Liquor,86 Boonton Ave,Kinnelon,Morris 3,1.00
Michael Harboy,Off Premise,150058,Fairchilds Market Place,171 Eagle Rock Ave,Roseland,Essex,1.00
Michael Harboy,Off Premise,12005,Shay's Liquors,1166 Hamburg Tnpk,Wayne,Passaic,1.00
Michael Harboy,Off Premise,150041,A&M Liquor,517 Bloomfield Ave,Montclair,Essex,1.00
Michael Harboy,Off Premise,150101,Party Liquors,469 Mt.Pleasant Ave,West Orange,Essex,1.00
Michael Harboy,On Premise,150260,Glen Ridge Country Club,555 Ridgewood Ave,Glen Ridge,Essex,1.00
Michael Harboy,On Premise,150010,Cloverleaf Tavern,395 Bloomfield Ave,Caldwell,Essex,1.00
Michael Harboy,Off Premise,150126,Valley Liquors,426 Valley Rd,West Orange,Essex,1.00
Michael Harboy,Off Premise,150048,Cedar Grove Wine Cellar,402 Pompton Ave,Cedar Grove,Essex,1.00
Michael Harboy,Off Premise,201048,ShopRite of West Caldwell,900 Bloomfield Avenue,West Caldwell,Essex,1.00
Michael Harboy,Off Premise,150004,Merit (P),599 Bloomfield Ave,Montclair,Essex,1.00
Michael Harboy,Off Premise,150040,Krauser's Liquor Locker,645 Bloomfield Avenue,Verona,Essex,1.00
Michael Harboy,On Premise,150232,Avenue Bistro,558 Bloomfield Ave,Verona,Essex,1.00
Michael Harboy,Off Premise,11005,Wolfson Market,480 Boonton Turnpike,Lincoln Park,Morris 3,1.00
Michael Harboy,Off Premise,150008,Total Wine & More (West Orange),495 Prospect Ave,West Orange,Essex,1.00
Michael Harboy,Off Premise,150451,Wine Village,363 Bloomfield Ave,Caldwell,Essex,1.00
Michael Harboy,Off Premise,11014,Wayne Liquor Locker,598 Valley Rd,Wayne,Passaic,1.00
Michael Harboy,On Premise,150619,Grasshopper Cedar Grove,292 Grove Ave,Cedar Grove,Essex,1.00
Michael Harboy,Off Premise,150162,Krauszer's Food & Liq,2 Central Ave,West Orange,Essex,1.00
Michael Harboy,Off Premise,150042,St Cloud Liquors,533 Northfield Avenue,West Orange,Essex,1.00
Michael Harboy,Off Premise,150081,Lucky 7 Wine & Liq (A),10 South Valley Rd,West Orange,Essex,1.00
Michael Harboy,Off Premise,150192,South End Liquors,310 Orange Rd,Montclair,Essex,1.00
Michael Harboy,Off Premise,12017,Shays Liquors,1489 NJ-23,Wayne,Passaic,1.00
Mike Ast,Off Premise,19009,Diamond Liquor,203 Diamond Bridge Ave,Hawthorne,Passaic,1.00
Mike Ast,On Premise,84022,Park West Tavern,30 Oak Street,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,83003,Beekman's Wines and Liquors,246 Rock Rd,Glen Rock,Bergen,1.00
Mike Ast,Off Premise,87001,Uncorked Wine & Spirits (Hohokus),611 N Maple Ave,Hohokus,Bergen,1.00
Mike Ast,Off Premise,94008,Oakland Wine (A),390 Ramapo Valley Rd,Oakland,Bergen,1.00
Mike Ast,Off Premise,84002,GREEN WAY MARKETS,112 N. Maple Ave,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,19008,Hawthorne Liq (A),610 Lafayette Ave,Hawthorne,Passaic,1.00
Mike Ast,Off Premise,17012,Speedy Mart (P),311 Haledon Ave,Haledon,Passaic,1.00
Mike Ast,Off Premise,88004,Discount Liq (P)_2,28 Franklin Tpke,Waldwick,Bergen,1.00
Mike Ast,On Premise,87006,Hohokus Inn & Tavern,1 Franklin Tpke,Hohokus,Bergen,1.00
Mike Ast,On Premise,84015,The Office 2131 Ridgewood,32-34 Chestnut St,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,18001,Grand Opening Liq (A)_2,1068 High Mountain Road,North Haledon,Passaic,1.00
Mike Ast,Off Premise,93006,Mahwah Wine & Liquor (A),340 Ridge Rd Unit B,Mahwah,Bergen,1.00
Mike Ast,On Premise,95001,Pazza,794 Franklin Ave,Franklin Lakes,Bergen,1.00
Mike Ast,Off Premise,95004,Franklin Lake Liq,799 Franklin Ave,Franklin Lakes,Bergen,1.00
Mike Ast,Off Premise,84008,The Wine Seller,6 W Ridgewood Ave,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,81006,Fair Lawn Wine & Spirits,21-00 Maple Ave,Fair Lawn,Bergen,1.00
Mike Ast,On Premise,83011,Stone & Rail,175 Rock Rd,Glen Rock,Bergen,1.00
Mike Ast,Off Premise,93003,Mahwah Liqrs (P),139 Franklin Tpk,Mahwah,Bergen,1.00
Mike Ast,On Premise,83009,Jalapeno Mex. Grille(A),930 Prospect St,Glen Rock,Bergen,1.00
Mike Ast,On Premise,84006,Roots Ridgewood (A),17 Chestnut St,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,84003,Stop & Shop (A)Ridgewood,175 Franklin Ave,Ridgewood,Bergen,1.00
Mike Ast,On Premise,84009,Mac Murphy,8 Godwin Ave,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,88005,Waldwick Wine/Spirits,23 Wyckoff Ave,Waldwick,Bergen,1.00
Mike Ast,On Premise,18002,Cinco De Mayo,371 High Mt Road,North Haledon,Passaic,1.00
Mike Ast,Off Premise,87002,Wine & Spirits World (Hohokus),626 N Maple Ave,Hohokus,Bergen,1.00
Mike Ast,Off Premise,11003,Lincoln Park Fine Wines & Spirits,60 Beaverbrook Road,Lincoln Park,Morris 3,1.00
Mike Ast,Off Premise,89005,Allendale Wine Shoppe,101 W Allendale Ave,Allendale,Bergen,1.00
Mike Ast,Off Premise,84004,Quick Stop Liquor & Wine,83 Godwin Ave,Ridgewood,Bergen,1.00
Mike Ast,On Premise,83008,Glen Rock Ac Clb(P),221 Main St,Glen Rock,Bergen,1.00
Mike Ast,On Premise,83005,Glen Rock Inn,222 Rock Rd,Glen Rock,Bergen,1.00
Mike Ast,Off Premise,87004,Garbo's Ital Deli&Liq(Z),7 Sheridan Ave,Hohokus,Bergen,1.00
Mike Ast,On Premise,84007,Steel Wheel Tavern,51 N Broad St,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,12011,Bottle King (A) Wayne,1950 NJ-23,Wayne,Passaic,1.00
Mike Ast,Off Premise,201099,Whole Foods #10106 (Ridgewood),44 Godwin Ave,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,17010,Frank's Fine Wine & Foods,431 Belmont Ave,Haledon,Passaic,1.00
Mike Ast,On Premise,84011,The Madison Rose,2-4 Garber Square,Ridgewood,Sales,1.00
Mike Ast,Off Premise,17011,Nico's Wine & Spirits,408 Haledon Ave,Haledon,Passaic,1.00
Mike Ast,Off Premise,84001,Public Ridgewood,6 Van Neste Sq,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,96002,Wine & Spirit World(W),303 Franklin Ave,Wyckoff,Bergen,1.00
Mike Ast,Off Premise,19027,Goffle Road Wine and More,1100 Goffle Rd,Hawthorne,Passaic,1.00
Mike Ast,Off Premise,94001,Long Hill Liquors (A),14 Post Rd,Oakland,Bergen,1.00
Mike Ast,Off Premise,84010,Ridgewood Super Cellar,32 South Broad,Ridgewood,Bergen,1.00
Mike Ast,Off Premise,93009,Scherer & Company,7 Miller Road,Mahwah,Bergen,1.00
Mike Ast,On Premise,84012,Bareburger (Ridgewood),15 E Ridgewood Ave,Ridgewood,Bergen,1.00
Nick Melissari,On Premise,31061,Tipsy Tie Dye,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,31045,Dream Bar,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,41031,Houstons (A)Hackensack,1 Riverside Square (181),Hackensack,Bergen,1.00
Nick Melissari,On Premise,80008,Fogo de Chao (Paramus),Garden St Plaza,Paramus,Sales,1.00
Nick Melissari,On Premise,31055,The Game Room,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,31029,Annabella's House Of Mozz,900 Paterson Plank Rd,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,94009,Oakland Diner,72 Ramapo Valley Rd,Oakland,Bergen,1.00
Nick Melissari,On Premise,41033,Applebee's (A) Hackensack,450 Hackensack Ave.,Hackensack,Bergen,1.00
Nick Melissari,On Premise,94010,Portobello Banquets,155 Ramapo Valley Rd,Oakland,Bergen,1.00
Nick Melissari,On Premise,93004,Mahwah B & G (A),2 Island Rd,Mahwah,Bergen,1.00
Nick Melissari,On Premise,96001,Wyckoff Tavern Kitchen and Bar,315 Franklin Ave,Wyckoff,Sales,1.00
Nick Melissari,On Premise,28021,Brazilian Spices Steakhouse & Pizza,440 Ridge Road,North Arlington,Sales,1.00
Nick Melissari,On Premise,96010,Aldo's Italian Rest(Z),640 Wyckoff Ave,Wyckoff,Bergen,1.00
Nick Melissari,On Premise,49013,Cuba 57,2139 Hudson Terrace,Fort Lee,Bergen,1.00
Nick Melissari,On Premise,94004,Hansil's Bar (P),7 Ramapo Valley Rd.,Oakland,Bergen,1.00
Nick Melissari,On Premise,31042,Residence Inn East Rutherford,10 Murray Hill Pkway,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,96006,Blue Moon Mexican Cafe,327j Franklin Ave,Wyckoff,Bergen,1.00
Nick Melissari,On Premise,80003,The Capital Grille (A),1 Garden State Plaza,Paramus,Bergen,1.00
Nick Melissari,On Premise,80063,Eddie V's,1 Garden State Plaza,Paramus,Sales,1.00
Nick Melissari,On Premise,45007,Cantina 46,88 Route 46 W,Ridgefield,Sales,1.00
Nick Melissari,On Premise,49085,Tommy's Tavern + Tap (Edgewater),11 The Promenade,Edgewater,Bergen,1.00
Nick Melissari,On Premise,36014,Viva Margarita Wallington,413 Paterson Ave,Wallington,Bergen,1.00
Nick Melissari,On Premise,28008,Tavern On Ridge,14 Ridge Road,North Arlington,Sales,1.00
Nick Melissari,On Premise,32008,Steve's Bar & Grill (A),620 Rt 17,Carlstadt,Bergen,1.00
Nick Melissari,On Premise,31049,Marcus Live Bar & Grille,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,28009,1 Republik,26 Ridge Rd,North Arlington,Bergen,1.00
Nick Melissari,Off Premise,120147,Port Imperial HOQ LLC,1 American Dream Way,East Rutherford,Passaic,1.00
Nick Melissari,On Premise,79010,Ruth's Chris Steakhouse (Maywood),83 W. Spring Valley Ave,Maywood,Bergen,1.00
Nick Melissari,On Premise,92007,Brady's At(A)The Station,5 W Main St,Ramsey,Bergen,1.00
Nick Melissari,On Premise,39017,Bj's Rest & Brewhouse(A),21 Teterboro Landing Dr,Teterboro,Bergen,1.00
Nick Melissari,On Premise,92005,Kinchley's,586 Franklin Tpk,Ramsey,Bergen,1.00
Nick Melissari,On Premise,31017,Victory Sports Bar,1 Racetrack Drive,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,31026,Rockafella's,443 Paterson Aven,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,80054,Chili's Paramus,75 Rt17 Garden State Pl,Paramus,Bergen,1.00
Nick Melissari,On Premise,31062,Dream Live Performing Arts Center,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,31056,H Mart Inc (Space A103),1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,45020,Tutto A Modo Mio,482 Bergen Blvd,Ridgefield,Sales,1.00
Nick Melissari,On Premise,31051,Around The Clock Diner,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,38025,Rebar (Z),132 Essex St,Lodi,Bergen,1.00
Nick Melissari,On Premise,29028,Angelo's Restaurant,263 Ridge Road,Lyndhurst,Bergen,1.00
Nick Melissari,On Premise,49049,The Metropolitan Lounge,190 River Rd,Edgewater,Bergen,1.00
Nick Melissari,On Premise,49022,El asadero Mexican Grill (Fort Lee),2052 Hudson St,Fort Lee,Bergen,1.00
Nick Melissari,On Premise,31020,Chili's B & G E Rutherfor,140 Rte 17 North,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,29035,Marty Gra's (A),601 Schuyler Ave,Lyndhurst,Bergen,1.00
Nick Melissari,On Premise,94002,Trovato's Due (Z),4 Barbara Lane,Oakland,Bergen,1.00
Nick Melissari,On Premise,49004,Dino's Bar & Grill,1466 River Rd,Edgewater,Bergen,1.00
Nick Melissari,On Premise,94003,Segovia Tavern,110 W Oakland Ave,Oakland,Bergen,1.00
Nick Melissari,On Premise,92014,Ramsey Country Clb,105 Lakeside Dr,Ramsey,Bergen,1.00
Nick Melissari,On Premise,31006,The Roosevelt,356 Paterson Ave,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,78014,Longhorn Steak Rochele Pk,160 Rte 17 North,Rochelle Park,Bergen,1.00
Nick Melissari,On Premise,94006,Harvest and Ale,588 Ramapo Valley Rd,Oakland,Sales,1.00
Nick Melissari,On Premise,35006,The Concourse #728,379 Rt 17 South,Woodridge,Sales,1.00
Nick Melissari,On Premise,31043,House of Que (East Rutherford),1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,80012,California Pizza Paramus,1160 Garden State Plaza,Paramus,Bergen,1.00
Nick Melissari,On Premise,80061,The Green Lounge,314 Paramus Rd,Paramus,Bergen,1.00
Nick Melissari,On Premise,96005,The Brick House (P),179 Godwin Ave,Wyckoff,Bergen,1.00
Nick Melissari,On Premise,80009,Houlihans (Para)(A),65 Rt 4 West,Paramus,Bergen,1.00
Nick Melissari,On Premise,31023,Applebee's Garfield (A),186 Passaic St,Garfield,Bergen,1.00
Nick Melissari,On Premise,78016,Outback Stk Hse Roch Pk,194 Rt 17 N,Rochelle Park,Bergen,1.00
Nick Melissari,On Premise,35005,Chile,187 Hackensack St,Woodridge,Bergen,1.00
Nick Melissari,On Premise,93005,Mason Jar Restaurant,219 Ramapo Valley Rd,Mahwah,Bergen,1.00
Nick Melissari,On Premise,31039,Yard House 8390,1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,77031,Parkway Lanes,200 Rt 46 East,Elmwood Park,Bergen,1.00
Nick Melissari,On Premise,37019,BJ Polonia,126 Ray St,Garfield,Bergen,1.00
Nick Melissari,On Premise,32015,Cjd 2l Corp(Sofive),2 Palmer Terrace,Carlstadt,Bergen,1.00
Nick Melissari,On Premise,28016,Inka Flames,11-35 River Rd,North Arlington,Bergen,1.00
Nick Melissari,On Premise,32026,Gianna's (Z),843 Washington Ave,Carlstadt,Bergen,1.00
Nick Melissari,On Premise,41026,Amc- Shops @ Riverside P,390 Hackensack Ave,Hackensack,Bergen,1.00
Nick Melissari,On Premise,77003,Blue 42 Restaurant & Bar,158 Market St,Elmwood Park,Bergen,1.00
Nick Melissari,On Premise,46028,Legends (P),16 Statehighway 5,Palisades Park,Bergen,1.00
Nick Melissari,On Premise,40030,JINYA Ramen Bar (Hackensack),390 Hackensack Ave,Hackensack,Sales,1.00
Nick Melissari,Off Premise,31046,H Mart Inc (Space A101-A),1 American Dream Way,East Rutherford,Bergen,1.00
Nick Melissari,On Premise,79001,Victor's Maywood Inn,122 W Pleasant Ave,Maywood,Bergen,1.00
Nick Melissari,On Premise,88007,Charlie's Place,18 W Prospect St,Waldwick,Bergen,1.00
Nick Melissari,On Premise,94005,Cenzino's (P),589 Ramapo Valley Rd,Oakland,Bergen,1.00
