Product,Inventory,Purchases,Invoices,Pending Invoices,Loaded,Picked,Delivered,Unsellable,In Production,On-Floor,Pre-Sales,Allocated,Available
200888 Carbliss Margarita 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200889 Carbliss Mango 6/4/12 oz Can,170,0,0,2,4,0,0, (5),0,169,0,0,169
200890 Carbliss Peach 6/4/12 oz Can,204,0,0,1,7,0,0, (20),0,216,0,0,216
200891 Carbliss Pineapple 6/4/12 oz Can,120,0,0,1,11,0,0,4,0,104,0,0,104
200892 Carbliss Watermelon 6/4/12 oz Can,221,0,0,1,10,0,0,86,0,124,0,0,124
Total,"2,072",0,0,11,82,0,0,50,0,"1,929",0,0,"1,929"
Source Brewing,,,,,,,,,,,,,
5111 Source Brewing Ultra Citra 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5117 Source It's A Me 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5118 Source Brewing Ultra Citra 6/4/16 oz Can, (1),0,0,0,0,0,0, (1),0,0,0,0,0
5119 Source It's A Me 6/4/16 oz Can,1,0,0,0,0,0,0,1,0,0,0,0,0
5131 Source Brewing Jersey Lager 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
5132 Source Brewing Jersey Lager 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5133 Source Brewing Jersey Lager 5.2 Gal Keg,6,0,0,0,0,0,0,0,0,6,0,0,6
5134 Source Brewing Superbloom West Coast Imperial IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
5135 Source Brewing Stoned: Jade Imperial IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
5136 Source Brewing Source of Hoppiness 6/4/16 oz Can,105,0,0,0,1,0,0,2,0,102,1,0,101
5137 Source Brewing Source of Hoppiness 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5138 Source Brewing Source of Hoppiness 5.2 Gal Keg,2,0,0,0,0,0,0,0,0,2,0,0,2
51001 Source Brewing Ultra Strata 6/4/16 oz Can,6,0,0,0,0,0,0,5,0,1,0,0,1
51002 Source Brewing Ultra Strata 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
51003 Source Brewing God Bless The USA 6/4/16 oz Can, (5),0,0,0,0,0,0, (6),0,1,0,0,1
51004 Source Brewing God Bless The USA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
51005 Source Brewing God Bless The USA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,114,0,0,0,1,0,0,1,0,112,1,0,111
Southampton,,,,,,,,,,,,,
5961 Southampton Doub White 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
5965 Southampton Keller 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
5968 Southampton PumPKin 1/24/12 oz,0,0,0,0,0,0,0,0,0,0,0,0,0
5963 Southampton Db White 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5966 Southmptn Keller 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5967 Southampton PumPKin 13.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
5969 Southmptn PumPKin 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Tier Brewing Company,,,,,,,,,,,,,
4469 Southern Tier Extra Mile Easy Going IPA 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4464 Southern Tier Van Whp 1/24/16 oz,0,0,0,0,0,0,0,0,0,0,0,0,0
4319 Southern Tier 2X IPA 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4303 Southern Tier 2X IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4320 Southern Tier 3/8/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4287 Southern Tier Cider Pac'kd Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4328 Southern Tier Cinnamon Roll 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4299 Southern Tier Nitro Coconut Truffle 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4470 Southern Tier Extra Mile Easy Going IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4485 Southern Tier Blueberry Whirl 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4313 Southern Tier IPA 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4341 Southern Tier IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4478 Southern Tier Nu Haze Hazy IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4432 Southern Tier Lake Shore Fog Hazy IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4433 Southern Tier Lake Shore Fog Hazy IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4436 Southern Tier Lake Shore Fog 4/6/12 oz Can,39,0,0,0,0,0,0,0,0,39,0,0,39
4300 Southern Tier Nice Slice Watermelon Session Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4296 Southern Tier Nice Slice Watermelon Session Ale 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4298 Southern Tier Nitro Coconut Truffle 6/4/9.6 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4471 Southern Tier Nitro Iced Macchiato 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4479 Southern Tier Nu Haze Hazy IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4335 Southern Tier Old Man Winter 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4325 Southern Tier Overpack'd Variety 1/15/12 oz Can,467,0,0,0,9,0,0, (1),0,459,0,0,459
4324 Southern Tier Pack-O-Pales Variety 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4475 Southern Tier 2X IPA 4/6/12 oz Can,26,0,0,0,1,0,0, (2),0,27,0,0,27
4289 Southern Tier Hi-Current Black Cherry Seltzer 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4288 Southern Tier Hi-Current Variety Seltzer 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4472 Southern Tier Nitro Iced Macchiato 6/4/9.6 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4476 Southern Tier IPA 4/6/12 oz Can,10,0,0,0,0,0,0, (2),0,12,0,0,12
4480 Southern Tier IPA 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4481 Southern Tier 2X IPA 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4377 Southern Tier Pumking Imperial Pumpkin Ale Keg 15.5 Gal Keg,40,0,0,0,0,0,0,0,0,40,0,0,40
4378 Southern Tier Pumking Imperial Pumpkin Ale 5.2 Gal Keg,71,0,0,0,0,0,0,0,0,71,0,0,71
4474 Southern Tier Nu Haze Hazy IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4468 Southern Tier Orange Creamsicle Milkshake 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4486 Southern Tier Blueberry Whirl Milkshake 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4376 Southern Tier Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,"1,008",0,0,0,0,0,0,0,0,"1,008",0,0,"1,008"
4363 Southern Tier Salted Caramel Imperial Ale 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4473 Southern Tier Unearthly DIPA 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4315 Southern Tier Coffee Cold Brew Nitro Pumking 6/4/13.6 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4482 Southern Tier Pumking Nitro 6/4/13.6 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4297 Southern Tier Ruby Red 3/8/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4477 Southern Tier Strawberry Dream Milkshake IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4465 Southern Tier Vanilla Whipp Milkshake IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4306 Southern Tier 2XMAS 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4307 Southern Tier 2XMAS 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4310 Southern Tier Old Man Winter 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4330 Southern Tier IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4334 Southern Tier Old Man Winter 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4372 Southern Tier Harvest Autumn IPA 1/24/12 oz,0,0,0,0,0,0,0,0,0,0,0,0,0
4373 Southern Tier Harvest Autumn 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4374 Southern Tier Harvest Autumn 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4379 Southern Tier Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4380 Southern Tier Warlock Imperial Pumpkin Stout 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4381 Southern Tier Warlock Imperial Pumpkin Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4385 Southern Tier Cold Brew Pumking Nitro 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4395 Southern Tier Creme Brulee Imprerial Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4408 Southern Tier Nitro Creme Brulee 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4412 Southern Tier Nitro Creme Brulee 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4426 Southern Tier 2XMAS 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4446 Southern Tier Keg S'mores 5.2,0,0,0,0,0,0,0,0,0,0,0,0,0
4447 Southern Tier Nitro S'mores 1/24/9.58 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4462 Southern Tier Nitro Hot Cocoa 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4463 Southern Tier Nitro Hot Cocoa 1/24/9.58 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4483 Southern Tier Frosted Sugar Cookie 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
4484 Southern Tier Frosted Sugar Cookie 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4487 Southern Tier Irish Cream Stout 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4488 Southern Tier Irish Cream Stout Keg 15.5BBL,0,0,0,0,0,0,0,0,0,0,0,0,0
4489 Southern Tier Irish Cream Stout Keg 5.2BBL,0,0,0,0,0,0,0,0,0,0,0,0,0
4490 Southern Tier 2X Factor Double IPA Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4491 Southern Tier 2X HAZE 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4492 Southern Tier 2X Haze IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4493 Southern Tier 2X Haze IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4494 Southern Tier Nitro Thick Mint 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
4495 Southern Tier Nitro Thick Mint 4/6/9.6 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4497 Southern Tier 1/24/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4498 Southern Tier Ruby Red 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11601 Southern Tier French Toast Imperial Ale 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11602 Southern Tier French Toast Imperial Ale Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11603 Southern Tier French Toast Imperial Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11604 Southern Tier Peanut Butter Cup Imperial Stout 4/6/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11605 Southern Tier Peanut Butter Cup Imperial Stout Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11606 Southern Tier Peanut Butter Cup Imperial Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11607 Southern Tier 2X Juice Jolt Extra Juicy Double IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11608 Southern Tier Juice Jolt IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11609 Southern Tier Juice Jolt IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11610 Southern Tier Hazelnut Deluxe Imperial Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11611 Southern Tier Hazelnut Deluxe Imperial Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11612 Southern Tier Mango Rays Summer Wheat Ale 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11613 Southern Tier Mango Rays Summer Wheat Ale Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11614 Southern Tier Mango Rays Summer Wheat Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11615 Southern Tier Vanilla Scoop Imperial Ale 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11616 Southern Tier Vanilla Scoop Imperial Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11617 Southern Tier 2X Juice Jolt Extra Juicy Double IPA 12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11618 Southern Tier Summer Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11619 Southern Tier Caramel Pumking Imperial Pumpkin Ale 6/4/12 oz Btl,36,0,0,0,0,0,0,1,0,35,0,0,35
11620 Southern Tier Caramel Pumking Imperial Pumpkin Ale Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11621 Southern Tier Caramel Pumking Imperial Pumpkin Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11622 Southern Tier Juice Jolt IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11623 Southern Tier Creme Brulee Imperial Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11624 Southern Tier Mokah Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11625 Southern Tier Mokah Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11626 Southern Tier Citra Fog IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11627 Southern Tier Citra Fog IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11629 Southern Tier Raspberry Shine Summer Wheat Ale 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11630 Southern Tier Raspberry Shine Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11631 Southern Tier Raspberry Shine 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11632 Southern Tier Orange Twist Imperial Ale 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11633 Southern Tier Orange Twist Imperial Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11636 Southern Tier Caramel Pumking 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11637 Southern Tier Pumking Imperial Ale 1/12/19.2 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11639 Southern Tier Harvest Autumn IPA 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11641 Southern Tier Pumking Imperial pumpkin Ale 2/12/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11642 Southern Tier Citra Fog IPA Keg 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11643 Southern Tier Old Man Winter 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11644 Southern Tier Chestnut Praline Imperial Ale 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11645 Southern Tier Chestnut Praline Imperial Ale 5.2 Gal Keg,4,0,0,0,0,0,0,0,0,4,0,0,4
11646 Southern Tier Tiramisu Imperial Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11647 Southern Tier Tiramisu Imperial Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11648 Southern Tier Small Batch West Coast IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11651 Southern Tier Small Batch West Coast IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11652 Southern Tier Strawberry Shortcake Imperial Ale 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11653 Southern Tier Strawberry Shortcake Imperial Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11654 Southern Tier 2X Hop'd IPA 4/6/12 oz Can,16,0,0,0,0,0,0,0,0,16,0,0,16
11655 Southern Tier 2X Hop'd IPA 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11656 Southern Tier 2X Pack'd Double IPA Variety 2/12/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11657 Southern Tier Early Bird Blackberry Lemonade Ale 4/6/12 oz Can,25,0,0,0,0,0,0,0,0,25,0,0,25
11658 Southern Tier Early Bird Blackberry Lemonade Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11659 Southern Tier Cherry Pie Imperial Ale 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11660 Southern Tier Cherry Pie Imperial Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11661 Southern Tier Caramel Cookie Bar Imperial Stout 6/4/12 oz Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
11662 Southern Tier Caramel Cookie Bar Imperial Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11663 Southern Tier Peach Hefeweizen 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11664 Southern Tier Apple Crumble 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11665 Southern Tier Maple Warlock Imperial Pumpkin Stout 6/4/12 oz Btl,5,0,0,0,0,0,0,0,0,5,0,0,5
11666 Southern Tier Maple Warlock Imperial Pumpkin Stout 15.5 Gal Keg,2,0,0,0,0,0,0,0,0,2,0,0,2
11667 Southern Tier Maple Warlock Imperial Pumpkin Stout 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11668 Southern Tier 2XMas 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11669 Southern Tier Holiday Cran Cran 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11670 Southern Tier Holiday Cran Cran 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11671 Southern Tier Steady Yeti Easy IPA 4/6/12 oz Can,16,0,0,0,0,0,0,0,0,16,0,0,16
11672 Southern Tier Steady Yeti Easy IPA 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11673 Southern Tier Steady Yeti Easy IPA 5.2 Gal Keg,2,0,0,0,0,0,0,0,0,2,0,0,2
11674 Southern Tier Irish Coffee Cream Ale 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11675 Southern Tier Irish Coffee Cream Ale 15.5 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11676 Southern Tier Irish Coffee Cream Ale 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11677 Southern Tier Cran-Orange Twist 4/6/12 oz Can,40,0,0,0,0,0,0,1,0,39,0,0,39
11678 Southern Tier Daybreak Citrus Burst IPA 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11679 Southern Tier Smash Pack 4/6/12 oz Can,33,0,0,0,0,0,0, (3),0,36,0,0,36
11680 Southern Tier Rope Swing Sipper 6/4/16 oz Can,18,0,0,0,0,0,0,0,0,18,0,0,18
11681 Southern Tier Sweater Weather 6/4/16 oz Can,30,0,0,0,0,0,0,0,0,30,0,0,30
11682 Southern Tier Pumqueen 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11683 Southern Tier Pumqueen 5.2 Gal Keg,0,0,0,0,0,0,0,0,0,0,0,0,0
11684 Southern Tier Nitro Warlock 6/4/16 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
11685 Southern Tier Apple Smash 4/6/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200535 Southern Tier Strawberry Basil Fizz 4/6/12 oz Can,30,0,0,0,0,0,0, (1),0,31,0,0,31
200539 Southern Tier Cheat Day Imperial Ale 6/4/12 oz Btl,11,0,0,0,0,0,0,0,0,11,0,0,11
200540 Southern Tier Cheat Day Imperial Ale 5.2 Gal Keg,2,0,0,0,0,0,0,0,0,2,0,0,2
Total,"1,931",0,0,0,10,0,0, (7),0,"1,928",0,0,"1,928"
Southern Tier Distilling Company,,,,,,,,,,,,,
200510 Southern Tier 1/12/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200505 Southern Tier Black Cherry & Pomegranate Vodka Seltzer 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200506 Southern Tier Blood Orange & Pomelo Vodka Seltzer 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200516 Southern Tier Bottled in Bond Bourbon 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200502 Southern Tier Bourbon Smash 6/4/12 oz Can,57,0,0,0,0,0,0,16,0,41,0,0,41
200522 Southern Tier King & Cola 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200518 Southern Tier Cinnamon Candy Apple Whiskey 6/750 mL Btl,16,0,0,0,0,0,0,9,0,7,0,0,7
200501 Southern Tier Gin & Tonic 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200520 Southern Tier Lime Agave Margarita 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200521 Southern Tier Vodka Pink Lemonade 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200507 Southern Tier Mango & Peach Vodka Seltzer 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200517 Southern Tier Pumking Whiskey 6/750 mL Btl,18,0,0,0,0,0,0,0,0,18,0,0,18
200504 Southern Tier RTD Cocktail Variety 3/8/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200511 Southern Tier Straight Rye Whiskey 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200519 Southern Tier S'mores Whiskey 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200509 Southern Tier Vodka Seltzer Variety 3/8/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200514 Southern Tier Smoked Bourbon 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200513 Southern Tier Straight Bourbon 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200515 Southern Tier Flavored Whiskey Variety 6/750 mL Btl,92,0,0,0,0,0,0,1,0,91,0,0,91
200512 Southern Tier Vodka 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200500 Southern Tier Vodka Madras 6/4/12 oz Can,18,0,0,0,0,0,0,1,0,17,0,0,17
200503 Southern Tier Vodka Soda 3/8/12 oz Can,19,0,0,0,0,0,0, (1),0,20,0,0,20
200508 Southern Tier Watermelon & Cucumber Vodka Seltzer 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4496 Southern Tier Vodka Transfusion 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
4499 Southern Tier Vodka Orange Crush 6/4/12 oz Can,14,0,0,0,0,0,0,1,0,13,0,0,13
200523 Southern Tier Creme Brulee Whiskey 6/750 mL Btl,14,0,0,0, (0),0,0,0,0,14,0,0,14
200524 Southern Tier Confetti Cake Whiskey 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200525 Southern Tier King Abides Whiskey Cream Liqueur 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200526 Southern Tier Whiskey Mule 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200527 Southern Tier Peanut Butter Cup Whiskey 6/750 mL Btl,4,0,0,0,0,0,0,3,0,1,0,0,1
200528 Southern Tier Coffee & Cream Pumking Whiskey 6/750 mL Btl,0,0,0,0,0,0,0,0,0,0,0,0,0
200529 Southern Tier Vodka Citrus 6/4/12 oz Can,3,0,0,0,0,0,0,2,0,1,0,0,1
200530 Southern Tier Bar Open Vodka Variety 3/8/12 oz Can,13,0,0,0,0,0,0,1,0,12,0,0,12
200534 Southern Tier Vodka Berry Crush 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200541 Southern Tier Vodka Tea & Lemonade Variety 3/8/12 oz Can,104,0,0,0,0,0,0,0,0,104,0,0,104
200542 Victory House Pour Vodka Grapefruit Twist 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
200543 Victory House Pour Vodka Orange Cran Crush 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
Total,372,0,0,0, (0),0,0,33,0,339,0,0,339
SPYRT Worldwide,,,,,,,,,,,,,
101071 Shabo Saperavi Reserve 1/12/750 mL Btl,10,0,0,0,0,0,0,0,0,10,2,0,8
101072 Shabo Telti Kuruk Reserve 1/12/750 mL Btl,22,0,0,0,0,0,0,0,0,22,2,0,20
101073 Shabo Primo Secco Brut White 1/12/750 mL Btl,23,0,0,0,0,0,0,0,0,23,1,0,22
101074 Shabo Primo Secco Semi Sweet 1/12/750 mL Btl,23,0,0,0,0,0,0, (2),0,25,1,0,24
101075 Hetman Elite Vodka 1/6/700 mL Btl,20,0,0,0,0,0,0,0,0,20,2,0,18
101076 Ukrainian Spirit Vodka 1/12/1 L Btl,20,0,0,0,0,0,0,0,0,20,2,0,18
Total,118,0,0,0,0,0,0, (2),0,120,10,0,110
St Killian,,,,,,,,,,,,,
3712 Carlsberg 11.2OZ NR 12PK,10,0,0,0,0,0,0,0,0,10,0,0,10
Total,10,0,0,0,0,0,0,0,0,10,0,0,10
Stewart's,,,,,,,,,,,,,
12401 Stewart's Orange Cream Spiked Seltzer 6/4/12 oz Can,0,0,0,0,0,0,0,0,0,0,0,0,0
