Sales Rep Assigned,Customer Num,Customer Name,Product Num,Product Name,Product Type,Package,Brand Family,Date,Buyer Count   5/1/2026 - 7/31/2026,Buyer Count   8/1/2026 - 8/31/2026,Placement Count   5/1/2026 - 7/31/2026,Placement Count   8/1/2026 - 8/31/2026,Units   5/1/2026 - 7/31/2026,Units   8/1/2026 - 8/31/2026
Allison Scott,15070,Brownstone House,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/19/2026,1.00,,1.00,,-1.00,
Allison Scott,25078,The Shannon Rose (A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Allison Scott,12065,"Buffalo Wild Wings - Wayne, NJ",8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/1/2026,1.00,,1.00,,0.00,
Allison Scott,12065,"Buffalo Wild Wings - Wayne, NJ",8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/4/2026,1.00,,1.00,,1.00,
Allison Scott,24019,Sharky's Wings(P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/28/2026,1.00,,1.00,,1.00,
Allison Scott,12065,"Buffalo Wild Wings - Wayne, NJ",12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/11/2026,1.00,,1.00,,1.00,
Allison Scott,24026,Rock Bar,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/4/2026,1.00,,1.00,,1.00,
Allison Scott,22016,Johnny A's (P) Hitchn Pos,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Allison Scott,12065,"Buffalo Wild Wings - Wayne, NJ",12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Allison Scott,12043,Outback Stkhse(P)Wayne,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/26/2026,1.00,,1.00,,1.00,
Allison Scott,12057,YARD HOUSE 8384,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/7/2026,1.00,,1.00,,1.00,
Allison Scott,24026,Rock Bar,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/13/2026,1.00,,1.00,,1.00,
Allison Scott,3002,The Celtic Knot,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Allison Scott,8004,The Side Door (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/13/2026,1.00,,1.00,,1.00,
Allison Scott,24031,Tommy's Tavern & Tap (Clifton),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/28/2026,1.00,,1.00,,1.00,
Allison Scott,3002,The Celtic Knot,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/6/2026,,1.00,,1.00,,1.00
Allison Scott,12057,YARD HOUSE 8384,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/16/2026,1.00,,1.00,,1.00,
Allison Scott,22016,Johnny A's (P) Hitchn Pos,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/19/2026,1.00,,1.00,,1.00,
Allison Scott,8004,The Side Door (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/4/2026,1.00,,1.00,,0.00,
Allison Scott,12036,Brokedown Palace,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/9/2026,1.00,,1.00,,1.00,
Allison Scott,9002,Tavern 5_2,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/8/2026,1.00,,1.00,,1.00,
Allison Scott,24029,Dingo's Den (P),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/16/2026,1.00,,1.00,,1.00,
Allison Scott,12043,Outback Stkhse(P)Wayne,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Allison Scott,24026,Rock Bar,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,7/1/2026,1.00,,1.00,,1.00,
Anthony Palmisano,231213,The Kites (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,8005,Empire Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/30/2026,1.00,,1.00,,5.00,
Anthony Palmisano,6002,Roserne Liquors North,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/1/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/5/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/25/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1214,Whiskey Wolf Tavern (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/2/2026,1.00,,1.00,,1.00,
Anthony Palmisano,231305,Early American Tavern,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Anthony Palmisano,8005,Empire Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/8/2026,1.00,,1.00,,3.00,
Anthony Palmisano,231210,Bally Owen Golf Club,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/2/2026,1.00,,1.00,,1.00,
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/29/2026,1.00,,1.00,,1.00,
Anthony Palmisano,231210,Bally Owen Golf Club,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/29/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1214,Whiskey Wolf Tavern (P),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/21/2026,1.00,,1.00,,1.00,
Anthony Palmisano,6002,Roserne Liquors North,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/1/2026,1.00,,1.00,,1.00,
Anthony Palmisano,191207,Daily Planet (A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/20/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/6/2026,,1.00,,1.00,,1.00
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/14/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1004,The Vreeland Store,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/6/2026,,1.00,,1.00,,0.00
Anthony Palmisano,191207,Daily Planet (A),12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,3006,Wine 2 Spirits (P),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/24/2026,1.00,,1.00,,2.00,
Anthony Palmisano,231210,Bally Owen Golf Club,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/21/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/4/2026,,1.00,,1.00,,1.00
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/4/2026,,1.00,,1.00,,3.00
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/30/2026,1.00,,1.00,,3.00,
Anthony Palmisano,8005,Empire Wine & Liquor,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/12/2026,1.00,,1.00,,2.00,
Anthony Palmisano,231305,Early American Tavern,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Anthony Palmisano,230903,Black Bear Golf(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/1/2026,1.00,,1.00,,1.00,
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/4/2026,,1.00,,1.00,,1.00
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/16/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/5/2026,1.00,,1.00,,1.00,
Anthony Palmisano,231213,The Kites (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,1015,Greenwood Lake Disc.(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/6/2026,,1.00,,1.00,,3.00
Anthony Palmisano,9003,B & B Wine&Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,7/1/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1031,Highland Wine&Liquor Inc,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/8/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1015,Greenwood Lake Disc.(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/7/2026,1.00,,1.00,,1.00,
Anthony Palmisano,231210,Bally Owen Golf Club,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,2004,Sam's Bar and Grill,8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,7001,Home Wine and Liquors,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/29/2026,1.00,,1.00,,2.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/30/2026,1.00,,1.00,,1.00,
Anthony Palmisano,230903,Black Bear Golf(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/14/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1004,The Vreeland Store,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/11/2026,1.00,,1.00,,1.00,
Anthony Palmisano,4005,Turnpike Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/14/2026,1.00,,1.00,,1.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,2003,Ringwood W&L,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/6/2026,1.00,,1.00,,1.00,
Anthony Palmisano,4005,Turnpike Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/18/2026,1.00,,1.00,,1.00,
Anthony Palmisano,231305,Early American Tavern,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/29/2026,1.00,,1.00,,1.00,
Anthony Palmisano,191207,Daily Planet (A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,231307,Skylands Wine& Beer Garden,12150,Dogfish Head Grateful Dead Juicy Pale Ale 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/18/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/19/2026,1.00,,1.00,,2.00,
Anthony Palmisano,8005,Empire Wine & Liquor,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/19/2026,1.00,,1.00,,3.00,
Anthony Palmisano,3001,Best Cellars (Wanaque),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/18/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8005,Empire Wine & Liquor,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/24/2026,1.00,,1.00,,1.00,
Anthony Palmisano,230903,Black Bear Golf(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/7/2026,1.00,,1.00,,1.00,
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/16/2026,1.00,,1.00,,2.00,
Anthony Palmisano,6002,Roserne Liquors North,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/23/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1010,Jimmy Geez(North)Bar/Gril,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/16/2026,1.00,,1.00,,1.00,
Anthony Palmisano,230903,Black Bear Golf(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/7/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1031,Highland Wine&Liquor Inc,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/7/2026,,1.00,,1.00,,1.00
Anthony Palmisano,191207,Daily Planet (A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,6/4/2026,1.00,,1.00,,-1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/19/2026,1.00,,1.00,,2.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/21/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8005,Empire Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/10/2026,1.00,,1.00,,3.00,
Anthony Palmisano,231213,The Kites (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/11/2026,1.00,,1.00,,1.00,
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/7/2026,1.00,,1.00,,3.00,
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/9/2026,1.00,,1.00,,3.00,
Anthony Palmisano,8005,Empire Wine & Liquor,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/12/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,8/6/2026,,1.00,,1.00,,1.00
Anthony Palmisano,231210,Bally Owen Golf Club,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Anthony Palmisano,6002,Roserne Liquors North,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/14/2026,1.00,,1.00,,1.00,
Anthony Palmisano,6002,Roserne Liquors North,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/20/2026,1.00,,1.00,,2.00,
Anthony Palmisano,10003,Buy Rite W &L Pompton(P),8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/13/2026,1.00,,1.00,,2.00,
Anthony Palmisano,7001,Home Wine and Liquors,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/29/2026,1.00,,1.00,,2.00,
Anthony Palmisano,8005,Empire Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/1/2026,1.00,,1.00,,3.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/4/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,6/9/2026,1.00,,1.00,,1.00,
Anthony Palmisano,6002,Roserne Liquors North,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/3/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/30/2026,1.00,,1.00,,1.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Anthony Palmisano,231305,Early American Tavern,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/23/2026,1.00,,1.00,,1.00,
Anthony Palmisano,1012,Uncorked Wines & Spirits (West Milford),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/4/2026,1.00,,1.00,,1.00,
Anthony Palmisano,6002,Roserne Liquors North,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/27/2026,1.00,,1.00,,3.00,
Anthony Palmisano,231213,The Kites (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/14/2026,1.00,,1.00,,1.00,
Anthony Palmisano,9003,B & B Wine&Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/12/2026,1.00,,1.00,,2.00,
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,5/28/2026,1.00,,1.00,,3.00,
Anthony Palmisano,230903,Black Bear Golf(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,8/3/2026,,1.00,,1.00,,0.00
Anthony Palmisano,191207,Daily Planet (A),8101,Angry Orchard Crisp Apple 15.5 Gal Keg,Keg Cider,15.5 Gal Keg,Angry Orchard,5/6/2026,1.00,,1.00,,1.00,
Anthony Palmisano,9003,B & B Wine&Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/24/2026,1.00,,1.00,,3.00,
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/25/2026,1.00,,1.00,,3.00,
Anthony Palmisano,231305,Early American Tavern,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,3006,Wine 2 Spirits (P),12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,7/23/2026,1.00,,1.00,,1.00,
Anthony Palmisano,5006,Roserne Pkg Store South,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/1/2026,1.00,,1.00,,1.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,8/4/2026,,1.00,,1.00,,2.00
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,12014,Dogfish Head 60 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,5/19/2026,1.00,,1.00,,1.00,
Anthony Palmisano,230903,Black Bear Golf(A),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,7/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,8007,Krauszer's Liquor Wine and Spirits,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/9/2026,1.00,,1.00,,2.00,
Anthony Palmisano,9003,B & B Wine&Liq,8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,5/27/2026,1.00,,1.00,,1.00,
Anthony Palmisano,3006,Wine 2 Spirits (P),12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/24/2026,1.00,,1.00,,1.00,
Anthony Palmisano,9003,B & B Wine&Liq,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,7/1/2026,1.00,,1.00,,2.00,
Anthony Palmisano,231213,The Kites (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/12/2026,1.00,,1.00,,1.00,
Anthony Palmisano,2002,Ringwood Discount Liquors,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,8/6/2026,,1.00,,1.00,,3.00
Anthony Palmisano,231213,The Kites (P),12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,5/4/2026,1.00,,1.00,,0.00,
Anthony Palmisano,8005,Empire Wine & Liquor,8154,Angry Orchard Crisp Apple 1/12/19.2 oz Can,Case Beer,1/12/19.2oz,Angry Orchard,6/19/2026,1.00,,1.00,,3.00,
Anthony Palmisano,8005,Empire Wine & Liquor,12048,Dogfish Head 90 Minute IPA 1/12/19.2 oz Can,Case Beer,12/19.2oz Can,Dogfish Head Beer,6/1/2026,1.00,,1.00,,2.00,
Anthony Palmisano,230915,Crystal Sprs/Wild Turkey,12013,Dogfish 60 Minute IPA 15.5 Gal Keg,Keg Beer,15.5 Gal Keg,Dogfish Head Beer,6/1/2026,1.00,,1.00,,0.00,
Anthony Palmisano,3001,Best Cellars (Wanaque),8153,Angry Orchard Crisp Imperial 1/12/19.2 oz Can,Case Cider,1/12/19.2 oz Can,Angry Orchard,8/3/2026,,1.00,,1.00,,1.00
